rank,school,type,grades,address,city,zip,county,district,year
690,Northfield Community Elementary School,Public,"PK, KG-4",2000 New Road,Northfield,08225,Atlantic County,Northfield City School District,2018
691,BelovED Community Charter School,"Public, Charter, Alternative",K-11,508 Grand Street,Jersey City,07302,Hudson County,BelovED Community Charter School,2018
692,James W. Lilley Elementary School,Public,K-5,1275 Williamstown Road,Erial,08081,Camden County,Gloucester Township Public Schools,2018
693,Battle Hill Elementary,Public,"PK, KG-4",2600 Killian Place,Union,07083,Union County,Township of Union School District,2018
694,School #12,Public,"PK, KG-5",165 Clifton Avenue,Clifton,07011,Passaic County,Clifton Public School District,2018
695,Cecil S. Collins Elementary,Public,K-2,570 Barnegat Blvd  North,Barnegat,08005,Ocean County,Barnegat Township School District,2018
696,Unity Charter School,"Public, Charter",K-8,1 Evergreen Place,Morristown,07960,Morris County,Unity Charter School,2018
697,Robert Fulton Elementary School,Public,1-8,7407 Hudson Ave,North Bergen,07047,Hudson County,North Bergen School District,2018
698,Whiton Elementary School,Public,"PK, KG-3",470 Whiton Road,Neshanic Station,08853,Somerset County,Branchburg Township School District,2018
699,Eldridge Park School,Public,K-3,55 Lawn Park Ave,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2018
700,Wallace Elementary School,Public,"PK, KG-5",1100 Willow Avenue,Hoboken,07030,Hudson County,Hoboken Public School District,2018
701,School 1,Public,K-5,1 East 32nd Street,Paterson,07514,Passaic County,Paterson Public School District,2018
702,Beatrice Gilmore School,Public,3-5,1075 McBride Avenue,Woodland Park,07424,Passaic County,Woodland Park School District,2018
703,J Harold Van Zant,Public,K-5,270 Conestoga Drive,Marlton,08053,Burlington County,Evesham Township School District,2018
704,Lenox School,Public,K-5,35 Lenox Avenue,Pompton Lakes,07442,Passaic County,Pompton Lakes School District,2018
705,North Dover Elementary School,Public,"PK, KG-6",51 Highland Avenue,Dover,07801,Morris County,Dover Public School District,2018
706,Frank R Conwell School,Public,"PK, KG-5",111 Bright Street,Jersey City,07302,Hudson County,Jersey City Public Schools,2018
707,Fairview Elementary School,Public,"PK, KG-6",376 Berkeley Avenue,Bloomfield,07003,Essex County,Bloomfield Township School District,2018
708,Christopher Columbus School #8,Public,"PK, KG-5",147 Cedar Street,Garfield,07026,Bergen County,Garfield Public School District,2018
709,Memorial School,Public,"PK, KG-8",221 Morningside Avenue,Union Beach,07735,Monmouth County,Union Beach Public School District,2018
710,James Johnson Elementary School,Public,K-5,500 Kresson Rd.,Cherry Hill,08034,Camden County,Cherry Hill School District,2018
711,Middle Road School,Public,1-4,305 Middle Road,Hazlet,07730,Monmouth County,Hazlet Township Public School District,2018
712,Elsinboro Township School,Public,K-8,631 Salem  Fort Elfsborg Road,Salem,08079,Salem County,Elsinboro Township School District,2018
713,McKenzie School,Public,"PK, KG-4",125 Carlton Avenue,East Rutherford,07073,Bergen County,East Rutherford School District,2018
714,Victor Mravlag School No. 21,Public,"PK, KG-8",132 Shelley Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2018
715,School #1,Public,K-5,158 Park Slope,Clifton,07011,Passaic County,Clifton Public School District,2018
716,Watchung Elementary School,Public,K-3,Fisher Avenue,Middlesex,08846,Middlesex County,Middlesex Borough School District,2018
717,Deal Elementary School,Public,K-8,201 Roseld Avenue,Deal,07723,Monmouth County,Deal Boro School District,2018
718,Francis A. Desmares Elementary School,Public,K-4,16 Old Clinton Road,Flemington,08822,Hunterdon County,Flemington-Raritan Regional School District,2018
719,H Ashton Marsh,Public,"PK, KG-4",800 Irelan Ave,Absecon,08201,Atlantic County,Absecon Public Schools District,2018
720,Green-Fields Elementary School,Public,3-4,15 Hill Lane,Woodbury,08096,Gloucester County,West Deptford Township School District,2018
721,Mullica Township Primary School,Public,"PK, KG-4",500 Elwood Road,Elwood,08217,Atlantic County,Mullica Township School District,2018
722,Academy Street Elementary School,Public,"PK, KG-6",14 Academy Street,Dover,07801,Morris County,Dover Public School District,2018
723,Ridge and Valley Charter School,"Public, Charter",K-8,1234 State Route 94,Blairstown,07825,Warren County,Ridge and Valley Charter School,2018
724,Christa McAuliffe School,Public,"PK, KG-8",167 Hancock Ave,Jersey City,07307,Hudson County,Jersey City Public Schools,2018
725,Margaret Mace Elementary School,Public,"PK, KG-8",1201 Atlantic Avenue,North Wildwood,08260,Cape May County,North Wildwood School District,2018
726,Washington Memorial Elementary School,Public,2-6,300 West Stewart Street,Washington,07882,Warren County,Washington Borough School District,2018
727,Franklin Elementary,Public,"PK, KG-4",1500 Lindy Terrace,Union,07083,Union County,Township of Union School District,2018
728,South Amboy Elementary,Public,"PK, KG-5",249 John Street,South Amboy,08879,Middlesex County,South Amboy School District,2018
729,Raymond E. Voorhees Elementary School,Public,K-5,11 Liberty Street,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
730,Mansion Avenue School,Public,3-6,300 Mansion Avenue,Audubon,08106,Camden County,Audubon Public School District,2018
731,Thomas A. Edison Elementary School,Public,"PK, KG-5",205 Melrose Avenue,Westmont,08108,Camden County,Haddon Township School District,2018
732,Merchantville Elementary School,Public,"PK, KG-8",130 S Centre St,Merchantville,08109,Camden County,Merchantville School District,2018
733,New Monmouth Elementary School,Public,K-5,121 New Monmouth Road,Middletown,07748,Monmouth County,Middletown Township Public School District,2018
734,Empowerment Academy Charter School,"Public, Charter",K-7,240 Ege Avenue,Jersey City,07304,Hudson County,Empowerment Academy Charter School,2018
735,W.C.K. Walls Elementary,Public,2-5,320 Grant Avenue,Pitman,08071,Gloucester County,Pitman Boro School District,2018
736,Franklin Borough School,Public,"PK, KG-8",50 Washington Avenue,Franklin,07416,Sussex County,Franklin Borough School District,2018
737,Nathaniel Hawthorne Elementary School,Public,K-4,201 Fycke Lane,Teaneck,07666,Bergen County,Teaneck School District,2018
738,Quinton Township School,Public,"PK, KG-8",8 Robinson Street,Quinton,08072,Salem County,Quinton Township School District,2018
739,Hurffville Elementary School,Public,K-5,200 Hurffville  Grenloch Rd,Sewell,08080,Gloucester County,Washington Township School District,2018
740,Florence M. Burd,Public,"PK, KG-4",219 Newton Sparta Road,Newton,07860,Sussex County,Andover Regional School District,2018
741,Livingston Park,Public,"PK, KG-4",1128 Livingston Avenue,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2018
742,Alloway Township School,Public,"PK, KG-8",43 Cedar St,Alloway,08001,Salem County,Alloway Township School District,2018
743,Hardyston Township Elementary School,Public,"PK, KG-4",50 Route 23,Franklin,07416,Sussex County,Hardyston Township School District,2018
744,Woodbury Heights Elementary,Public,"PK, KG-6",100 Academy Ave,Woodbury Hts,08097,Gloucester County,Woodbury Heights Public School District,2018
745,Beachwood Elementary School,Public,K-5,901 Berkeley Avenue,Beachwood,08722,Ocean County,Toms River Regional School District,2018
746,Aura Elementary School,Public,"PK, KG-6",900 Clems Run,Glassboro,08028,Gloucester County,Elk Township School District,2018
747,Mansfield Township Elementary,Public,"PK, KG-6",50 Port Murray Road,Port Murray,07865,Warren County,Mansfield Township Elementary School District,2018
748,Apshawa Elementary School,Public,K-5,140 High Crest Drive,West Milford,07480,Passaic County,West Milford Township Public School District,2018
749,Walter F. Robinson Community School,Public,"PK, KG-8",95 West 31st Street,Bayonne,07002,Hudson County,Bayonne School District,2018
750,Merriam Avenue School,Public,"PK, KG-4",81 Merriam Avenue,Newton,07860,Sussex County,Newton Public School District,2018
751,Nellie K. Parker,Public,"PK, KG-4",261 Maple Hill Dr,Hackensack,07601,Bergen County,Hackensack School District,2018
752,Camden Prep Inc.,"Public, Alternative",K-10,1575 Mt. Ephraim Ave,Camden,08104,Camden County,Camden Prep Inc.,2018
753,Roosevelt Elementary School,Public,"PK, KG-6",508 Teaneck Road,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2018
754,Woodbine Avenue Elementary School,Public,K-5,Woodbine Avenue,Avenel,07001,Middlesex County,Woodbridge Township School District,2018
755,John P. Faber Elementary School,Public,"PK, KG-5",400 High Street,Dunellen,08812,Middlesex County,Dunellen Public School District,2018
756,Arthur Stanlick Elementary School,Public,2-5,121 B  Shawnee Trail,Wharton,07885,Morris County,Jefferson Township Public School District,2018
757,Neeta School,Public,3-8,44 Neeta Trail,Medford Lakes,08055,Burlington County,Medford Lakes School District,2018
758,School #14,Public,"PK, KG-5",99 St  Andrews Boulevard,Clifton,07012,Passaic County,Clifton Public School District,2018
759,Gloucester Township Elementary School,Public,K-5,270 South Black Horse Pike,Blackwood,08012,Camden County,Gloucester Township Public Schools,2018
760,School #3,Public,K-5,365 Washington Avenue,Clifton,07011,Passaic County,Clifton Public School District,2018
761,Belleville PS9,Public,K-6,301 Ralph St,Belleville,07109,Essex County,Belleville Public School District,2018
762,Franklin Elementary School,Public,K-6,85 Curtis Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2018
763,Schuyler Elementary School,Public,"PK, KG-6",644 Forest St,Kearny,07032,Hudson County,Kearny,2018
764,Hoover Elementary School,Public,"PK, KG-5",273 Murray Hill Terrace,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2018
765,Highlands Elementary School,Public,"PK, KG-6",360 Navesink Avenue,Highlands,07732,Monmouth County,Highlands Borough School District,2018
766,Ocean Avenue Elementary School,Public,"PK, KG-5",235 Ocean Avenue,North Middletown,07748,Monmouth County,Middletown Township Public School District,2018
767,Union County TEAMS Charter School,"Public, Charter, Alternative",K-12,515  517 West Fourth Street,Plainfield,07060,Union County,Union County TEAMS Charter School-High School/College LA,2018
768,New Hanover Township School,Public,"PK, KG-8",122 Fort Dix Street,Wrightstown,08562,Burlington County,New Hanover Township,2018
769,Ben Franklin Elementary,Public,"PK, KG-3",2939 Princeton Pike,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2018
770,Chessie Dentley Roberts Academy School No. 30,Public,"PK, KG-8",730 Pennsylvania Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2018
771,Sayen Elementary School,Public,K-5,3333 Nottingham Way,Hamilton,08690,Mercer County,Hamilton Township Public School District,2018
772,Swift-Slaybaugh Complex,Public,"PK, KG-3",11 Swift Avenue,Egg Harbor Township,08234,Atlantic County,Egg Harbor Township School District,2018
773,Lucy N. Holman Elementary School,Public,"PK, KG-5",125 Manhattan Street,Jackson,08527,Ocean County,Jackson Township School District,2018
774,Fountain Woods Elementary School,Public,2-5,601 Fountain Avenue,Burlington,08016,Burlington County,Burlington Township School District,2018
775,Leonardo Elementary School,Public,K-5,14 Hosford Avenue,Leonardo,07737,Monmouth County,Middletown Township Public School District,2018
776,Fort Dix Elementary School,Public,"PK, KG-5",1199 Fort Dix  Juliustown Road,Fort Dix,08640,Burlington County,Pemberton Township School District,2018
777,Winslow Township Elementary School Four,Public,"PK, KG-3",541 Kali Road,Sicklerville,08081,Camden County,Winslow Township School District,2018
778,Carlstadt Public School,Public,"PK, KG-8",550 Washington Street,Carlstadt,07072,Bergen County,Carlstadt Public School District,2018
779,TEAM Academy Charter School,"Public, Charter, Alternative",K-12,60 Park Place,Newark,07102,Essex County,TEAM Academy Charter School,2018
780,Helen I. Smith School,Public,K-6,30 Cambridge Avenue,Saddle Brook,07663,Bergen County,Saddle Brook School District,2018
781,Olivet Elementary School,Public,2-4,235 Sheep Pen Road,Pittsgrove,08318,Salem County,Pittsgrove Township School District,2018
782,Hainesport Township School,Public,"PK, KG-8",211 Broad Street,Hainesport,08036,Burlington County,Hainesport Township School District,2018
783,Warren E. Sooy Junior Elementary School,Public,2-5,601 N  Fourth Street,Hammonton,08037,Atlantic County,Hammonton School District,2018
784,Robert Gordon Elementary School,Public,"PK, KG-5",59 West Grant Avenue,Roselle Park,07204,Union County,Roselle Park Public School District,2018
785,Nixon Elementary School,Public,K-4,275 Mt  Arlington Boulevard,Landing,07850,Morris County,Roxbury Township School District,2018
786,Rolling Hills Primary School,Public,2-3,60 Sammis Road,Vernon,07462,Sussex County,Vernon Township School District,2018
787,Avon Elementary School,Public,"PK, KG-4",862 Mercer Dr,Haddonfield,08033,Camden County,Barrington School District,2018
788,Wantage Elementary School,Public,3-5,815 Route 23,Sussex,07461,Sussex County,Sussex-Wantage Regional School District,2018
789,Arthur M. Judd,Public,"PK, KG-4",1595 Roosevelt Avenue,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2018
790,Fleetwood Elementary School,Public,"PK, KG-4",231 Fleetwood Ave,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2018
791,Lester D. Wilson Elementary School,Public,"PK, KG-3",525 County Road 513,Pittstown,08867,Hunterdon County,Alexandria Township School District,2018
792,John Greenleaf Whittier Elementary School,Public,K-4,491 W Englewood Avenue,Teaneck,07666,Bergen County,Teaneck School District,2018
793,Ashbrook Elementary School,Public,"PK, KG-2",33 Municipal Drive,Lumberton,08048,Burlington County,Lumberton Township Board of Education,2018
794,Paradise Knoll Elementary School,Public,K-5,103 Paradise Road,Oak Ridge,07438,Passaic County,West Milford Township Public School District,2018
795,Foundation Academy Charter School,"Public, Charter, Alternative",K-12,363 West State Street,Trenton,08608,Mercer County,Foundation Academy Charter School,2018
796,Fanny Meyer Hillers,Public,"PK, KG-4",56 Longview Avenue,Hackensack,07601,Bergen County,Hackensack School District,2018
797,Estell Manor Elementary School,Public,K-8,128 Cape May Avenue,Estell Manor,08319,Atlantic County,Estell Manor School District,2018
798,Jersey City Golden Door Charter School,"Public, Charter","PK, KG-8",3044 Kennedy Blvd,Jersey City,07306,Hudson County,Jersey City Golden Door Charter School,2018
799,Franklin School,Public,K-6,95 Caldwell Avenue,Saddle Brook,07663,Bergen County,Saddle Brook School District,2018
800,Emma Arleth Elementary School,Public,K-3,3198 Washington Road,Parlin,08859,Middlesex County,Sayreville School District,2018
801,Conerly Road School,Public,"PK, KG-5",35 Conerly Road,Somerset,08873,Somerset County,Franklin Township Public School District,2018
802,Oak Valley Elementary School,Public,2-6,525 College Blvd,Wenonah,08090,Gloucester County,Deptford Township Public School District,2018
803,Kelly Elementary School,Public,K-5,555 Pleasant Valley Way,West Orange,07052,Essex County,West Orange Public Schools,2018
804,Menlo Park Terrace Elementary School,Public,K-5,19 Maryknoll Road,Metuchen,08840,Middlesex County,Woodbridge Township School District,2018
805,Berlin Community School,Public,"PK, KG-8",215 S Franklin Ave,Berlin,08009,Camden County,Berlin Borough School District,2018
806,Harry L Bain,Public,K-6,6200 Broadway,West New York,07093,Hudson County,West New York School District,2018
807,Washington Elementary School,Public,"PK, KG-5",289 Main St,West Orange,07052,Essex County,West Orange Public Schools,2018
808,Claremont Avenue Elementary School,Public,K-5,Claremont Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2018
809,Broad Street Elementary School,Public,"PK, KG-5",255 West Broad St,Gibbstown,08027,Gloucester County,Greenwich Township School District,2018
810,Number 8,Public,"PK, KG-5",500 West Blancke St.,Linden,07036,Union County,Linden Public School District,2018
811,Lake Tract Elementary School,Public,2-6,690 Iszard Rd,Deptford,08096,Gloucester County,Deptford Township Public School District,2018
812,'Franklin Elementary School,Public,"PK, KG-6",100 Davis Ave,Kearny,07032,Hudson County,Kearny,2018
813,Forked River Elementary School,Public,K-4,110 Lacey Road,Forked River,08731,Ocean County,Lacey Township School District,2018
814,MacAfee Road School,Public,"PK, KG-5",53 Macafee Road,Somerset,08873,Somerset County,Franklin Township Public School District,2018
815,Oak Ridge Heights Elementary School,Public,K-5,720 Inman Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2018
816,West Cape May Elementary School,Public,"PK, KG-6",301 Moore Street,West Cape May,08204,Cape May County,West Cape May School District,2018
817,Robert Morris School,Public,"PK, KG-8",122 Elizabeth Street,South Bound Brook,08880,Somerset County,South Bound Brook Public School District,2018
818,Cedar Creek Elementary School,Public,K-4,220 Western Blvd,Lanoka Harbor,08734,Ocean County,Lacey Township School District,2018
819,Arthur Rann Elementary School,Public,K-6,515 S Eighth Ave,Galloway,08205,Atlantic County,Galloway Township Public School District,2018
820,John M. Bailey Community School,Public,"PK, KG-8",75 West 10th Street,Bayonne,07002,Hudson County,Bayonne School District,2018
821,Roosevelt Elementary School,Public,"PK, KG-6",733 Kearny Ave,Kearny,07032,Hudson County,Kearny,2018
822,The Village Charter School,"Public, Charter",K-8,101 Sullivan Way,Trenton,08638,Mercer County,The Village Charter School,2018
823,Dr. Orlando Edreira Academy School No. 26,Public,"PK, KG-8",1014 South Elmora Avenue,Elizabeth,07202,Union County,Elizabeth Public Schools,2018
824,Veterans Memorial Elementary School,Public,K-5,103 Hendrickson Avenue,Brick,08724,Ocean County,Brick Township Public School District,2018
825,Colin Powell Elementary School,Public,K-5,1500 New York Avenue,Union City,07087,Hudson County,Union City School District,2018
826,Horace Mann Elementary School,Public,1-8,1215  83rd Street,North Bergen,07047,Hudson County,North Bergen School District,2018
827,John P. Holland Charter School,"Public, Charter","PK, KG-8",5 Garret Mountain Plaza,Woodland Park,07424,Passaic County,John P Holland Charter School,2018
828,Number 6,Public,"PK, KG-5",19 East Morris Ave.,Linden,07036,Union County,Linden Public School District,2018
829,Drum Point Road Elementary School,Public,K-5,41 Drum Point Rd,Brick,08723,Ocean County,Brick Township Public School District,2018
830,Anna L. Klein,Public,"PK, KG-8",301  69th St,Guttenberg,07093,Hudson County,Guttenberg School District,2018
831,Bayville Elementary School,Public,"PK, KG-4",356 Atlantic City Blvd,Bayville,08721,Ocean County,Berkeley Township School District,2018
832,Veterans' Memorial Elementary School,Public,"PK, KG-5",1401 Central Avenue,Union City,07087,Hudson County,Union City School District,2018
833,Clarence B. Lamb Elementary School,Public,"PK, KG-4",46 Schoolhouse Road,Wrightstown,08562,Burlington County,North Hanover Township School District,2018
834,Weymouth Township Elementary School,Public,"PK, KG-8",1202 Eleventh Avenue,Dorothy,08317,Atlantic County,Weymouth Township School District,2018
835,Crawford-Rodriguez Elementary School,Public,"PK, KG-5",1025 Larsen Road,Jackson,08527,Ocean County,Jackson Township School District,2018
836,Ford Avenue Elementary School,Public,K-5,186 Ford Avenue,Fords,08863,Middlesex County,Woodbridge Township School District,2018
837,Twin Hills Elementary School,Public,K-4,110 Twin Hill Drive,Willingboro,08046,Burlington County,Willingboro Public School District,2018
838,Midland School #1,Public,"PK, KG-8",300 Rochelle Ave,Rochelle Park,07662,Bergen County,Rochelle Park School District,2018
839,Carteret Elementary School,Public,K-6,158 Grove Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2018
840,Whiting Elementary School,Public,"PK, KG-5",412 Manchester Blvd,Whiting,08759,Ocean County,Manchester Township School District,2018
841,Blairstown Elementary School,Public,"PK, KG-6",1 Sunset Hill Road,Blairstown,07825,Warren County,Blairstown Elementary Township School District,2018
842,Lafayette Street School,Public,"PK, KG-8",205 Lafayette St,Newark,07105,Essex County,Newark Public School District,2018
843,Robinson Elementary School,Public,K-5,495 Gropp Avenue,Hamilton,08610,Mercer County,Hamilton Township Public School District,2018
844,Tabernacle Elementary School,Public,"PK, KG-4",141 New Road,Tabernacle,08088,Burlington County,Tabernacle Township School District,2018
845,Erial Elementary School,Public,"PK, KG-5",20 Essex Avenue,Sicklerville,08081,Camden County,Gloucester Township Public Schools,2018
846,Avenel Street Elementary School,Public,K-5,Avenel Street,Avenel,07001,Middlesex County,Woodbridge Township School District,2018
847,Rafael Cordero y Molina,Public,"PK, KG-8",158 Erie St,Jersey City,07302,Hudson County,Jersey City Public Schools,2018
848,Reeds Road Elementary School,Public,K-6,103 South Reeds Road,Galloway,08205,Atlantic County,Galloway Township Public School District,2018
849,Greater Brunswick Charter School,"Public, Charter",K-8,429 Joyce Kilmer Avenue,New Brunswick,08901,Middlesex County,Greater Brunswick Charter School,2018
850,Ocean Gate Elementary School,Public,"PK, KG-6",126 West Arverne Avenue,Ocean Gate,08740,Ocean County,Ocean Gate School District,2018
851,Dr. Albert M. Bean School,Public,"PK, KG-5",70 E Third Ave,Pine Hill,08021,Camden County,Pine Hill School District,2018
852,Helen L Beeler,Public,K-5,60 Caldwell Ave,Marlton,08053,Burlington County,Evesham Township School District,2018
853,Van Derveer Elementary School,Public,"PK, KG-5",51 Union Ave.,Somerville,08876,Somerset County,Somerville Public School District,2018
854,Slackwood Elementary School,Public,K-3,2060 Princeton Pike,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2018
855,Myron L. Powell Elementary School,Public,"PK, KG-8",225 Main Street,Cedarville,08311,Cumberland County,Lawrence Township School District,2018
856,Lincoln Community School #5,Public,"PK, KG-8",208 Prospect Avenue,Bayonne,07002,Hudson County,Bayonne School District,2018
857,West Dover Elementary School,Public,K-5,50 Blue Jay Drive,Toms River,08753,Ocean County,Toms River Regional School District,2018
858,National Park School,Public,"PK, KG-6",516 Lakehurst Ave,National Park,08063,Gloucester County,National Park Boro School District,2018
859,Cliffwood Elementary School,Public,"PK, KG-3",422 Cliffwood Avenue,Cliffwood,07721,Monmouth County,Matawan-Aberdeen Regional School District,2018
860,Middle Township Elementary #2,Public,3-5,101 West Pacific Ave,Cape May Court House,08210,Cape May County,Middle Township Public School District,2018
861,Park Elementary School,Public,"PK, KG-8",120 Manchester Place,Newark,07104,Essex County,Newark Public School District,2018
862,School #16,Public,K-5,755 Grove Street,Clifton,07013,Passaic County,Clifton Public School District,2018
863,Lambertville Public School,Public,"PK, KG-6",200 N. Main,Lambertville,08530,Hunterdon County,South Hunterdon Regional School District,2018
864,Whitehall Elementary School,Public,"PK, KG-4",161 Whitehall Rd,Williamstown,08094,Gloucester County,Monroe Township Public School District,2018
865,Oak Knoll Elementary School,Public,"PK, KG-4",23 Bodine Avenue,Williamstown,08094,Gloucester County,Monroe Township Public School District,2018
866,Parkview School,Public,"PK, KG-3",80 Violet Terrace,Milltown,08850,Middlesex County,Milltown School District,2018
867,School #13,Public,K-5,782 Van Houten Avenue,Clifton,07013,Passaic County,Clifton Public School District,2018
868,Vineland Public Charter School,"Public, Charter","PK, KG-8",1480 Pennsylvania Ave.,Vineland,08332,Cumberland County,Vineland Public Charter School,2018
869,Shark River Hills Elementary School,Public,"PK, KG-5",312 Brighton Avenue,Neptune,07753,Monmouth County,Neptune Township School District,2018
870,McKinley Elementary School,Public,K-8,3110 Liberty Ave,North Bergen,07047,Hudson County,North Bergen School District,2018
871,Strawbridge Elementary School,Public,K-5,307 Strawbridge Avenue,Westmont,08108,Camden County,Haddon Township School District,2018
872,Theodore Roosevelt School,Public,3-6,1 Louisa Place,Weehawken,07086,Hudson County,Weehawken Public School District,2018
873,Marie V. Duffy Elementary School,Public,"PK, KG-5",137 East Central Avenue,Wharton,07885,Morris County,Wharton Borough School District,2018
874,Walnut Street School,Public,"PK, KG-5",60 Walnut Street,Woodbury,08096,Gloucester County,Woodbury City Public School District,2018
875,Washington Community School #9,Public,"PK, KG-8",191 Avenue B,Bayonne,07002,Hudson County,Bayonne School District,2018
876,Chews Elementary School,Public,"PK, KG-5",600 Chewslanding Somerdale Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2018
877,Belmar Elementary,Public,"PK, KG-8",1101 Main Street,Belmar,07719,Monmouth County,Belmar Elementary School District,2018
878,John Adams,Public,"PK, KG-4",1420 Redmond Street,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2018
879,Bloomsbury Borough School,Public,"PK, KG-8",20 Main Street,Bloomsbury,08804,Hunterdon County,Bloomsbury Borough School District,2018
880,Warren H. Wolf Early Childhood Development Center,Public,PK,224 Chambers Bridge Rd,Brick,08723,Ocean County,Brick Township Public School District,2018
881,Woodrow Wilson Elementary School,Public,"PK, KG-8",133 Tunison Rd,New Brunswick,08901,Middlesex County,New Brunswick School District,2018
882,Thomas G. Connors Elementary School,Public,K-5,201 Monroe Street,Hoboken,07030,Hudson County,Hoboken Public School District,2018
883,Pohatcong Township School,Public,"PK, KG-8",240 Rte  519,Phillipsburg,08865,Warren County,Pohatcong Township School District,2018
884,Charles E. Trefurt School,Public,"PK, KG-5",96 Franklin St,Jersey City,07307,Hudson County,Jersey City Public Schools,2018
885,Netcong Elementary School,Public,"PK, KG-8",26 College Road,Netcong,07857,Morris County,Netcong School District,2018
886,Gertrude C. Folwell Elementary School,Public,2-4,455 Jacksonville Rd,Mount Holly,08060,Burlington County,Mount Holly Township Public School District,2018
887,Cold Springs School,Public,"PK, KG-3",1194 Market Street,Gloucester City,08030,Camden County,Gloucester City Public School District,2018
888,Holly Hills Elementary School,Public,"PK, KG-3",500 Ogden Drive,Westampton,08060,Burlington County,Westampton Township Public School District,2018
889,George Washington Elementary School,Public,"PK, KG-6",3905 New York Ave,Union City,07087,Hudson County,Union City School District,2018
890,Paterson Charter School for Science/Technology,"Public, Charter, Alternative",K-12,196 West Railway Avenue,Paterson,07503,Passaic County,Paterson Charter School for Science and Technology,2018
891,Thomas Jefferson Elementary School,Public,K-5,95 Altair Dr,Turnersville,08012,Gloucester County,Washington Township School District,2018
892,Belleville PS8,Public,"PK, KG-6",183 Union Ave,Belleville,07109,Essex County,Belleville Public School District,2018
893,Allamuchy Township School,Public,3-8,20 Johnsonburg Road,Allamuchy,07820,Warren County,Allamuchy Township School District,2018
894,Lincoln Elementary School,Public,"PK, KG-6",712 Lincoln Avenue,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2018
895,Good Intent Elementary School,Public,2-6,1555 Good Intent Rd,Deptford,08096,Gloucester County,Deptford Township Public School District,2018
896,Walnut Street Elementary School,Public,K-5,60 Walnut Street,Toms River,08753,Ocean County,Toms River Regional School District,2018
897,Jackson Avenue,Public,"PK, KG-4",421 Jackson Ave,Hackensack,07601,Bergen County,Hackensack School District,2018
898,Lincoln Elementary School,Public,"PK, KG-3",37 Keller Avenue,Rockaway,07866,Morris County,Rockaway Borough School District,2018
899,Ridgeway Elementary School,Public,"PK, KG-5",2861 Ridgeway Rd,Manchester,08759,Ocean County,Manchester Township School District,2018
900,John F Kennedy Elementary School,Public,"PK, KG-3",228 Mt Vernon Avenue,West Berlin,08091,Camden County,Berlin Township School District,2018
901,Grant Elementary School,Public,K-6,104 Henry St,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2018
902,Magnolia,Public,"PK, KG-8",420 North Warwick Rd,Magnolia,08049,Camden County,Magnolia School District,2018
903,Sixteenth Avenue School,Public,"PK, KG-5",73 Sixteenth Avenue,Elmwood Park,07407,Bergen County,Elmwood Park School District,2018
904,J. Garfield Jackson Senior Academy,Public,"PK, KG-5",106 Prospect Street,East Orange,07017,Essex County,East Orange School District,2018
905,Loring Flemming Elementary School,Public,K-5,135 Little Gloucester Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2018
906,Greenwood Elementary School,Public,"PK, KG-5",2069 Greenwood Avenue,Hamilton,08609,Mercer County,Hamilton Township Public School District,2018
907,Philip's Academy Charter School,"Public, Charter","PK, KG-8",342 Central Avenue,Newark,07103,Essex County,Phillip's Academy Charter School,2018
908,Number 5,Public,"PK, KG-5",1014 Bower Street,Linden,07036,Union County,Linden Public School District,2018
909,Theodore Roosevelt Elementary School,Public,"PK, KG-6",4507 Hudson Ave,Union City,07087,Hudson County,Union City School District,2018
910,Pine Grove Manor School,Public,"PK, KG-5",130 Highland Avenue,Somerset,08873,Somerset County,Franklin Township Public School District,2018
911,School #11,Public,K-5,147 Merselis Avenue,Clifton,07011,Passaic County,Clifton Public School District,2018
912,Lindbergh Elementary School,Public,1-6,401 Glen Ave,Palisades Park,07650,Bergen County,Palisades Park School District,2018
913,Belleville PS4,Public,"PK, KG-6",30 Magnolia Street,Belleville,07109,Essex County,Belleville Public School District,2018
914,School #15,Public,"PK, KG-5",700 Gregory Avenue,Clifton,07011,Passaic County,Clifton Public School District,2018
915,Red Bank Primary School,Public,"PK, KG-3",222 River Street,Red Bank,07701,Monmouth County,Red Bank Borough Public School District,2018
916,Sunnybrae Elementary School,Public,K-5,166 Elton Avenue,Hamilton,08620,Mercer County,Hamilton Township Public School District,2018
