rank,school,grades,district,students,free_lunch_rec,total_exp,score,year
1222,Mildred Barry Garvin Elementary,3-5,East Orange School District,384,81.8%,"$12,399",8.7,2017
1223,Atlantic Community Charter School,K-8,Atlantic Community Charter School,306,93.1%,"$10,242",8.6,2017
1224,Lakehurst Elementary School,"PK, KG-8",Lakehurst School District,338,49.4%,"$16,629",8.5,2017
1225,Avon Avenue School,"PK, KG-8",Newark Public School District,529,87.3%,"$12,937",8.5,2017
1226,Green Grove Elementary School,"PK, KG-5",Neptune Township School District,375,52.0%,"$11,042",8.4,2017
1227,Speedway Avenue School,K-8,Newark Public School District,574,88.2%,"$8,301",8.4,2017
1228,Berkeley Terrace Elementary School,"PK, KG-5",Irvington Public School District,480,81.5%,"$9,122",8.2,2017
1229,Miller Street School At Spencer,"PK, KG-8",Newark Public School District,499,80.0%,,8.1,2017
1230,Chancellor Avenue Elementary School,K-5,Irvington Public School District,475,84.6%,"$8,796",8.1,2017
1231,Lincoln Elementary School,"PK, KG-8",Newark Public School District,447,70.7%,"$10,024",8.1,2017
1232,Winfield Scott School No. 2,"PK, KG-8",Elizabeth Public Schools,667,88.8%,"$9,616",8.1,2017
1233,School 26,"PK, KG-8",Paterson Public School District,569,64.3%,"$8,427",8.1,2017
1234,Toussaint Louverture-Marquis de Lafayette School No. 6,"PK, KG-8",Elizabeth Public Schools,977,88.0%,"$9,262",8,2017
1235,John Marshal School No. 20,K-8,Elizabeth Public Schools,392,92.6%,"$12,585",7.9,2017
1236,Riletta Twyne Cream Early Childhood Center,"PK, KG-1",Camden City School District,258,72.1%,"$18,623",7.9,2017
1237,Dr. William H. Horton Elementary School,K-8,Newark Public School District,727,84.5%,"$9,470",7.7,2017
1238,North Main Street Elementary School,"PK, KG-5",Pleasantville Public School District,356,93.3%,"$19,102",7.7,2017
1239,Pennsylvania Ave School,"PK, KG-8",Atlantic City School District,555,85.8%,"$14,638",7.6,2017
1240,Chaplain Charles Watters School,"PK, KG-8",Jersey City Public Schools,831,82.7%,"$11,181",7.6,2017
1241,Midtown Community Elementary School,K-5,Neptune Township School District,448,73.4%,"$13,354",7.6,2017
1242,Octavio V. Catto Community Family School,"PK, KG-8",Camden City School District,619,58.8%,"$16,913",7.3,2017
1243,Hawthorne Avenue School,"PK, KG-8",Newark Public School District,389,69.2%,"$10,415",7.2,2017
1244,Benjamin Franklin School No. 13,K-8,Elizabeth Public Schools,477,89.1%,"$11,847",7,2017
1245,West Avenue School,K-8,Bridgeton City School District,701,56.6%,"$12,057",6.9,2017
1246,Paul S. Robeson Elementary School,K-5,Trenton Public School District,564,91.3%,,6.9,2017
1247,Clinton Elementary School,"PK, KG-5",Plainfield Public School District,391,89.5%,"$10,979",6.8,2017
1248,Louise A. Spencer Elementary School,"PK, KG-8",Newark Public School District,318,75.2%,"$12,119",6.8,2017
1249,Freedom Prep Charter School,K-12,Freedom Prep Charter School,856,90.8%,"$11,641",6.8,2017
1250,Collings Lakes Elementary School,"PK, KG-2",Buena Regional School District,183,59.0%,"$13,432",6.7,2017
1251,Dr Martin Luther King Junior School Complex,"PK, KG-8",Atlantic City School District,609,86.2%,"$13,546",6.6,2017
1252,School 13,K-8,Paterson Public School District,545,73.9%,"$8,300",6.6,2017
1253,Buckshutem Road School,K-8,Bridgeton City School District,582,61.0%,"$10,609",6.6,2017
1254,Quitman Street School,"PK, KG-8",Newark Public School District,598,87.3%,"$12,167",6.6,2017
1255,South Seventeenth Street School,K-8,Newark Public School District,417,94.0%,"$11,770",6.6,2017
1256,Hope Community Charter School,K-7,Hope Community Charter School,193,64.2%,"$9,684",6.5,2017
1257,Silver Run Elementary School,K-5,Millville School District,550,86.5%,"$11,875",6.4,2017
1258,Grant Elementary School,"PK, KG-5",Trenton Public School District,480,93.8%,"$12,611",6.4,2017
1259,Dr. E. Alma Flagg School,K-8,Newark Public School District,490,81.6%,"$9,797",6.4,2017
1260,George Washington Academy School No. 1,"PK, KG-8",Elizabeth Public Schools,619,87.6%,"$7,312",6.3,2017
1261,Commercial Township School,"PK, KG-8",Commercial Township School District,401,78.3%,"$9,500",6.2,2017
1262,Nicholas Murray Butler Academy School No. 23,K-8,Elizabeth Public Schools,738,85.8%,"$10,486",6.1,2017
1263,Luis Mu?oz Marin Elementary School,"PK, KG-8",Newark Public School District,981,83.3%,"$9,330",6.1,2017
1264,Lord Stirling Elementary School,"PK, KG-5",New Brunswick School District,603,73.1%,"$11,427",6,2017
1265,Jerome Dunn Academy No 9,K-8,Elizabeth Public Schools,817,94.4%,"$9,150",5.9,2017
1266,R. M. Bacon Elementary School,K-5,Millville School District,280,85.7%,"$10,502",5.9,2017
1267,Thurgood Marshall Elementary School,"PK, KG-5",Irvington Public School District,428,90.0%,"$9,596",5.8,2017
1268,Mt. Vernon Avenue Elementary School,"PK, KG-5",Irvington Public School District,573,87.4%,"$7,174",5.6,2017
1269,School 15,"PK, KG-5",Paterson Public School District,673,81.0%,"$12,108",5.5,2017
1270,Broad Street School,K-8,Bridgeton City School District,939,68.3%,"$13,961",5.4,2017
1271,Charles F. Seabrook School,"PK, KG-2",Upper Deerfield Township School District,409,58.9%,"$14,716",5.1,2017
1272,School 10,K-8,Paterson Public School District,607,87.6%,"$8,827",5.1,2017
1273,Robbins Elementary School,K-5,Trenton Public School District,484,94.0%,"$8,534",5.1,2017
1274,Cherry Street School,K-8,Bridgeton City School District,599,70.1%,"$11,205",5.1,2017
1275,Grove Street Elementary School,"PK, KG-5",Irvington Public School District,470,93.4%,"$9,455",5,2017
1276,Forest Hill School,K-5,Camden City School District,234,70.1%,"$19,601",4.5,2017
1277,Thirteenth Avenue School,"PK, KG-8",Newark Public School District,688,90.1%,"$10,835",4.5,2017
1278,Mastery Schools of Camden Inc.,K-12,Mastery Schools of Camden Inc.,"1,694",96.8%,"$14,663",4.4,2017
1279,Cooper's Poynt Family School,"PK, KG-8",Camden City School District,0,,"$18,278",4.3,2017
1280,Rev. Dr. Frank Napier Junior School,1-8,Paterson Public School District,456,83.8%,"$10,865",4.3,2017
1281,Quarter Mile Lane School,"PK, KG-8",Bridgeton City School District,580,65.3%,"$10,618",4.2,2017
1282,Martin Center for the Arts,"PK, KG-8",Jersey City Public Schools,415,86.7%,"$12,741",4.2,2017
1283,Lindenwold School Four,K-4,Lindenwold Public School District,684,89.5%,"$8,316",4.1,2017
1284,School 2,K-8,Paterson Public School District,593,70.7%,"$11,646",4.1,2017
1285,Chancellor Avenue School,K-8,Newark Public School District,508,83.7%,"$10,224",3.9,2017
1286,R. D. Wood Elementary School,K-5,Millville School District,224,92.0%,,3.9,2017
1287,Belmont Runyon Elementary School,"PK, KG-8",Newark Public School District,519,86.9%,"$13,240",3.9,2017
1288,Rafael Hernandez School,"PK, KG-8",Newark Public School District,751,87.4%,"$8,503",3.9,2017
1289,Wilson Elementary School,K-5,Trenton Public School District,417,93.3%,"$9,392",3.8,2017
1290,Dr. Henry H. Davis Elementary School,"PK, KG-8",Camden City School District,350,62.6%,"$20,427",3.8,2017
1291,Charles H. Stillman Elementary School,K-5,Plainfield Public School District,315,94.6%,"$8,813",3.8,2017
1292,School 8,K-8,Paterson Public School District,505,86.3%,"$9,233",3.8,2017
1293,New York Avenue School,"PK, KG-8",Atlantic City School District,553,92.4%,"$13,378",3.7,2017
1294,Ollie Culbreth Junior School,"PK, KG-8",Jersey City Public Schools,622,80.4%,"$15,626",3.5,2017
1295,Glenwood Avenue Elementary School,"PK, KG-5",Wildwood City School District,455,81.5%,"$16,834",3.5,2017
1296,Senator Frank Lautenberg School,K-8,Paterson Public School District,519,86.1%,"$8,560",3.4,2017
1297,Edward W. Kilpatrick,"PK, KG-3",Paterson Public School District,405,82.2%,"$9,155",3.4,2017
1298,Veterans Memorial Family School,"PK, KG-8",Camden City School District,464,65.3%,"$16,878",3.3,2017
1299,Fairfield Township School,"PK, KG-8",Fairfield Township School District,624,99.5%,"$13,433",3.2,2017
1300,School 12,K-8,Paterson Public School District,521,77.2%,"$9,638",3.2,2017
1301,Fourteenth Avenue School,"PK, KG-8",Newark Public School District,198,95.5%,"$29,814",3.2,2017
1302,Thurgood Marshall Elementary School,"PK, KG-3",Asbury Park School District,478,76.4%,"$23,480",3.1,2017
1303,George Washington Carver Elementary School,"PK, KG-8",Newark Public School District,453,74.4%,"$10,378",3.1,2017
1304,School 20,K-8,Paterson Public School District,498,61.0%,"$10,935",3.1,2017
1305,Charles L. Spragg School,"PK, KG-3",Egg Harbor City School District,263,77.9%,"$10,681",3,2017
1306,Thomas H. Dudley Family School,"PK, KG-8",Camden City School District,524,69.7%,"$19,328",2.9,2017
1307,Whitney M. Young Junior School,"PK, KG-8",Jersey City Public Schools,799,80.9%,"$15,967",2.9,2017
1308,Uptown School Complex,"PK, KG-8",Atlantic City School District,616,74.0%,"$14,625",2.9,2017
1309,Salem Middle School,3-8,Salem City School District,379,77.8%,"$9,419",2.8,2017
1310,Gregory Elementary School,K-5,Trenton Public School District,509,94.7%,"$9,710",2.8,2017
1311,University Elementary School,"PK, KG-5",Irvington Public School District,519,89.8%,"$9,913",2.7,2017
1312,School 21,"PK, KG-8",Paterson Public School District,751,76.7%,"$8,480",2.6,2017
1313,Bradley Elementary School,"PK, KG-3",Asbury Park School District,415,78.1%,"$18,986",2.6,2017
1314,P.J. Hill Elementary,K-5,Trenton Public School District,364,91.2%,"$10,318",2.5,2017
1315,Yorkship Elementary School,"PK, KG-5",Camden City School District,485,66.4%,"$16,425",2.4,2017
1316,Charles Sumner Elementary School,"PK, KG-6",Camden City School District,275,62.2%,,2.3,2017
1317,Camden Community Charter School,K-8,Camden Community Charter School,851,92.8%,,2.2,2017
1318,Henry B. Wilson Family School,K-8,Camden City School District,555,69.2%,"$17,638",2.1,2017
1319,Dr. Martin Luther King Junior Elementary School,K-5,Trenton Public School District,725,92.6%,"$9,252",1.7,2017
