rank,school,type,grades,address,city,zip,county,district,year
691,Holland Township Elementary School,Public,"PK, KG-8",710 Milford  Warren Glen Road,Milford,08848,Hunterdon County,Holland Township School District,2017
692,W.C.K. Walls Elementary,Public,2-5,320 Grant Avenue,Pitman,08071,Gloucester County,Pitman Boro School District,2017
693,Knowlton Township Board of Education,Public,"PK, KG-6",80 Route 46,Delaware,07833,Warren County,Knowlton Township School District,2017
694,John F Kennedy Elementary School,Public,"PK, KG-3",228 Mt Vernon Avenue,West Berlin,08091,Camden County,Berlin Township School District,2017
695,Marlton Elementary,Public,K-5,190 Tomlinson Mill Road,Marlton,08053,Burlington County,Evesham Township School District,2017
696,Merchantville Elementary School,Public,"PK, KG-8",130 S Centre St,Merchantville,08109,Camden County,Merchantville School District,2017
697,Victor Mravlag School No. 21,Public,"PK, KG-8",132 Shelley Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2017
698,Unity Charter School,"Public, Charter",K-8,1 Evergreen Place,Morristown,07960,Morris County,Unity Charter School,2017
699,Birches Elementary School,Public,K-5,416 Westminster Blvd,Turnersville,08012,Gloucester County,Washington Township School District,2017
700,Ryerson Elementary School,Public,K-5,30 Mc Clelland Avenue,Wayne,07470,Passaic County,Wayne Township Public School District,2017
701,Larchmont Elementary School,Public,"PK, KG-4",301 Larchmont Blvd,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2017
702,Lanoka Harbor Elementary School,Public,K-4,281 Manchester Ave,Lanoka Harbor,08734,Ocean County,Lacey Township School District,2017
703,Tabernacle Elementary School,Public,"PK, KG-4",141 New Road,Tabernacle,08088,Burlington County,Tabernacle Township School District,2017
704,Union Valley Elementary School,Public,"PK, KG-5",1300 Jarvis Road,Sicklerville,08081,Camden County,Gloucester Township Public Schools,2017
705,Eldridge Park School,Public,K-3,55 Lawn Park Ave,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2017
706,Lincoln School,Public,K-6,301 Harrison St,Nutley,07110,Essex County,Nutley Public School District,2017
707,Cedar Grove Elementary School,Public,"PK, KG-5",179 Cedar Grove Road,Toms River,08753,Ocean County,Toms River Regional School District,2017
708,Ventnor Elementary School,Public,"PK, KG-4",400 N  Lafayette Avenue,Ventnor City,08406,Atlantic County,Ventnor City School District,2017
709,Hardyston Township Elementary School,Public,"PK, KG-4",50 Route 23,Franklin,07416,Sussex County,Hardyston Township School District,2017
710,Joyce Kilmer Elementary School,Public,K-5,2900 Chapel Ave.,Cherry Hill,08002,Camden County,Cherry Hill School District,2017
711,Cedar Mountain Primary School,Public,K-1,17 Sammis Road,Vernon,07462,Sussex County,Vernon Township School District,2017
712,Ethel McKnight Elementary School,Public,K-2,58 Twin Rivers Dr   South,East Windsor,08520,Mercer County,East Windsor Regional School District,2017
713,Highlands Elementary School,Public,"PK, KG-6",360 Navesink Avenue,Highlands,07732,Monmouth County,Highlands Borough School District,2017
714,School 1,Public,K-5,1 East 32nd Street,Paterson,07514,Passaic County,Paterson Public School District,2017
715,Clayton J. Davenport Elementary School,Public,K-3,2499 Spruce Avenue,Egg Harbor Township,08234,Atlantic County,Egg Harbor Township School District,2017
716,Switlik Elementary School,Public,"PK, KG-5",75 West Veterans Highway,Jackson,08527,Ocean County,Jackson Township School District,2017
717,Menlo Park Terrace Elementary School,Public,K-5,19 Maryknoll Road,Metuchen,08840,Middlesex County,Woodbridge Township School District,2017
718,Lambertville Public School,Public,"PK, KG-6",200 N. Main,Lambertville,08530,Hunterdon County,South Hunterdon Regional School District,2017
719,Woodbine Avenue Elementary School,Public,K-5,Woodbine Avenue,Avenel,07001,Middlesex County,Woodbridge Township School District,2017
720,Sherman Elementary School,Public,"PK, KG-5",375 E Grant Ave,Roselle Park,07204,Union County,Roselle Park Public School District,2017
721,West Dover Elementary School,Public,K-5,50 Blue Jay Drive,Toms River,08753,Ocean County,Toms River Regional School District,2017
722,Nicolaus Copernicus School,Public,"PK, KG-5",3385 Kennedy Blvd,Jersey City,07307,Hudson County,Jersey City Public Schools,2017
723,Academy Street Elementary School,Public,"PK, KG-6",14 Academy Street,Dover,07801,Morris County,Dover Public School District,2017
724,Number 2,Public,"PK, KG-5",1700 South Wood Avenue,Linden,07036,Union County,Linden Public School District,2017
725,Reeds Road Elementary School,Public,K-6,103 South Reeds Road,Galloway,08205,Atlantic County,Galloway Township Public School District,2017
726,McKenzie School,Public,"PK, KG-4",125 Carlton Avenue,East Rutherford,07073,Bergen County,East Rutherford School District,2017
727,J. Garfield Jackson Senior Academy,Public,"PK, KG-5",106 Prospect Street,East Orange,07017,Essex County,East Orange School District,2017
728,Wantage Elementary School,Public,3-5,815 Route 23,Sussex,07461,Sussex County,Sussex-Wantage Regional School District,2017
729,Alexander Hamilton,Public,3-5,24 Mills Street,Morristown,07960,Morris County,Morris School District,2017
730,Bayview Elementary School,Public,K-5,300 Leonardville Road,Belford,07718,Monmouth County,Middletown Township Public School District,2017
731,Blairstown Elementary School,Public,"PK, KG-6",1 Sunset Hill Road,Blairstown,07825,Warren County,Blairstown Elementary Township School District,2017
732,Ashbrook Elementary School,Public,"PK, KG-2",33 Municipal Drive,Lumberton,08048,Burlington County,Lumberton Township Board of Education,2017
733,Woodrow Wilson Community School,Public,"PK, KG-8",101 West 56th Street,Bayonne,07002,Hudson County,Bayonne School District,2017
734,Eagleswood Elementary School,Public,"PK, KG-6",511 Route 9,West Creek,08092,Ocean County,Eagleswood Township School District,2017
735,Berlin Community School,Public,"PK, KG-8",215 S Franklin Ave,Berlin,08009,Camden County,Berlin Borough School District,2017
736,Park Elementary School,Public,"PK, KG-8",120 Manchester Place,Newark,07104,Essex County,Newark Public School District,2017
737,Whiting Elementary School,Public,"PK, KG-5",412 Manchester Blvd,Whiting,08759,Ocean County,Manchester Township School District,2017
738,North Dover Elementary School,Public,"PK, KG-6",51 Highland Avenue,Dover,07801,Morris County,Dover Public School District,2017
739,Carteret Elementary School,Public,K-6,158 Grove Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2017
740,Roland Rogers Elementary School,Public,"PK, KG-6",105 S  Reeds Road,Galloway,08205,Atlantic County,Galloway Township Public School District,2017
741,Parkview School,Public,"PK, KG-3",80 Violet Terrace,Milltown,08850,Middlesex County,Milltown School District,2017
742,Glendora Elementary School,Public,K-5,201 Station Ave,Glendora,08029,Camden County,Gloucester Township Public Schools,2017
743,Robert Fulton Elementary School,Public,1-8,7407 Hudson Ave,North Bergen,07047,Hudson County,North Bergen School District,2017
744,Wallace Elementary School,Public,"PK, KG-5",1100 Willow Avenue,Hoboken,07030,Hudson County,Hoboken Public School District,2017
745,Allamuchy Township School,Public,3-8,20 Johnsonburg Road,Allamuchy,07820,Warren County,Allamuchy Township School District,2017
746,Arthur M. Judd,Public,"PK, KG-4",1595 Roosevelt Avenue,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2017
747,John M. Bailey Community School,Public,"PK, KG-8",75 West 10th Street,Bayonne,07002,Hudson County,Bayonne School District,2017
748,Margaret Mace Elementary School,Public,"PK, KG-8",1201 Atlantic Avenue,North Wildwood,08260,Cape May County,North Wildwood School District,2017
749,Number 9,Public,"PK, KG-5",1401 Deerfield Terrace,Linden,07036,Union County,Linden Public School District,2017
750,Philip's Academy Charter School,"Public, Charter","PK, KG-8",342 Central Avenue,Newark,07103,Essex County,Phillip's Academy Charter School,2017
751,Mill Lake,Public,"PK, KG-3",115 Monmouth Road,Monroe Twp,08831,Middlesex County,Monroe Township School District,2017
752,Mary J Donohoe Community School,Public,"PK, KG-8",38 Dodge Street,Bayonne,07002,Hudson County,Bayonne School District,2017
753,Martin Luther King Junior School,Public,"PK, KG-8",886 Bergen Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2017
754,Robinson Elementary School,Public,K-5,495 Gropp Avenue,Hamilton,08610,Mercer County,Hamilton Township Public School District,2017
755,Strawbridge Elementary School,Public,K-5,307 Strawbridge Avenue,Westmont,08108,Camden County,Haddon Township School District,2017
756,Fleetwood Elementary School,Public,"PK, KG-4",231 Fleetwood Ave,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2017
757,James Johnson Elementary School,Public,K-5,500 Kresson Rd.,Cherry Hill,08034,Camden County,Cherry Hill School District,2017
758,Seth Boyden Elementary Demonstration School,Public,K-5,274 Boyden Ave,Maplewood,07040,Essex County,South Orange-Maplewood School District,2017
759,Pauline J. Petway Elementary School,Public,K-5,1115 So  Lincoln Ave,Vineland,08361,Cumberland County,Vineland Public School District,2017
760,George Washington Elementary School,Public,"PK, KG-5",175 Albert Street,North Arlington,07031,Bergen County,North Arlington School District,2017
761,Union County TEAMS Charter School,"Public, Charter, Alternative",K-12,515  517 West Fourth Street,Plainfield,07060,Union County,Union County TEAMS Charter School-High School/College LA,2017
762,Cedar Creek Elementary School,Public,K-4,220 Western Blvd,Lanoka Harbor,08734,Ocean County,Lacey Township School District,2017
763,Memorial Elementary School,Public,"PK, KG-1",400 Hudson Avenue,Pitman,08071,Gloucester County,Pitman Boro School District,2017
764,Leonardo Elementary School,Public,K-5,14 Hosford Avenue,Leonardo,07737,Monmouth County,Middletown Township Public School District,2017
765,Sayen Elementary School,Public,K-5,3333 Nottingham Way,Hamilton,08690,Mercer County,Hamilton Township Public School District,2017
766,Island Heights Elementary School,Public,"PK, KG-6",115 Summit Ave,Island Heights,08732,Ocean County,Island Heights School District,2017
767,Carlstadt Public School,Public,"PK, KG-8",550 Washington Street,Carlstadt,07072,Bergen County,Carlstadt Public School District,2017
768,Arthur Stanlick Elementary School,Public,2-5,121 B  Shawnee Trail,Wharton,07885,Morris County,Jefferson Township Public School District,2017
769,Avon Elementary School,Public,"PK, KG-4",862 Mercer Dr,Haddonfield,08033,Camden County,Barrington School District,2017
770,A.E. Burling Elementary School,Public,"PK, KG-5",3600 Harris Avenue,Pennsauken,08105,Camden County,Pennsauken Township Board of Education School District,2017
771,Public School Number Two,Public,K-6,5200 Broadway,West New York,07093,Hudson County,West New York School District,2017
772,Bellmawr Park Elementary School,Public,"PK, KG-4",29 Peach Road,Bellmawr,08031,Camden County,Bellmawr Public School District,2017
773,Roosevelt Elementary School,Public,K-5,50 Roosevelt Avenue,Hawthorne,07506,Passaic County,Hawthorne Public School District,2017
774,Horace Mann Elementary School,Public,1-8,1215  83rd Street,North Bergen,07047,Hudson County,North Bergen School District,2017
775,John H. Winslow Elementary School,Public,K-5,1335 Magnolia Rd,Vineland,08360,Cumberland County,Vineland Public School District,2017
776,John P. Holland Charter School,"Public, Charter","PK, KG-8",5 Garret Mountain Plaza,Woodland Park,07424,Passaic County,John P Holland Charter School,2017
777,Warren E. Sooy Junior Elementary School,Public,2-5,601 N  Fourth Street,Hammonton,08037,Atlantic County,Hammonton School District,2017
778,Hampton Borough School,Public,"PK, KG-5",32  41 South Street,Hampton,08827,Hunterdon County,Hampton Borough School District,2017
779,Clarence B. Lamb Elementary School,Public,"PK, KG-4",46 Schoolhouse Road,Wrightstown,08562,Burlington County,North Hanover Township School District,2017
780,Veterans Memorial Elementary School,Public,K-5,103 Hendrickson Avenue,Brick,08724,Ocean County,Brick Township Public School District,2017
781,Hannah Caldwell Elementary,Public,"PK, KG-4",1120 Commerce Avenue,Union,07083,Union County,Township of Union School District,2017
782,George J. Mitchell Elementary School,Public,K-2,950 Route 539,Little Egg Harbor,08087,Ocean County,Little Egg Harbor Township School District,2017
783,Oxford Central School,Public,"PK, KG-8",17 Kent Street,Oxford,07863,Warren County,Oxford Township School District,2017
784,Lake Tract Elementary School,Public,2-6,690 Iszard Rd,Deptford,08096,Gloucester County,Deptford Township Public School District,2017
785,Quinton Township School,Public,"PK, KG-8",8 Robinson Street,Quinton,08072,Salem County,Quinton Township School District,2017
786,Neeta School,Public,3-8,44 Neeta Trail,Medford Lakes,08055,Burlington County,Medford Lakes School District,2017
787,Franklin School,Public,K-6,95 Caldwell Avenue,Saddle Brook,07663,Bergen County,Saddle Brook School District,2017
788,John P. Faber Elementary School,Public,"PK, KG-5",400 High Street,Dunellen,08812,Middlesex County,Dunellen Public School District,2017
789,Lafayette Township School,Public,"PK, KG-8",178 Beaver Run Road,Lafayette,07848,Sussex County,Lafayette Township School District,2017
790,Walnut Street School,Public,"PK, KG-5",60 Walnut Street,Woodbury,08096,Gloucester County,Woodbury City Public School District,2017
791,Mansion Avenue School,Public,3-6,300 Mansion Avenue,Audubon,08106,Camden County,Audubon Public School District,2017
792,Woodmere,Public,2-4,65 Raleigh Court,Eatontown,07724,Monmouth County,Eatontown Public School District,2017
793,Dr. Orlando Edreira Academy School No. 26,Public,"PK, KG-8",1014 South Elmora Avenue,Elizabeth,07202,Union County,Elizabeth Public Schools,2017
794,Oak Ridge Heights Elementary School,Public,K-5,720 Inman Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2017
795,Oliver Street School,Public,"PK, KG-8",86 Oliver St,Newark,07105,Essex County,Newark Public School District,2017
796,Christa McAuliffe School,Public,"PK, KG-8",167 Hancock Ave,Jersey City,07307,Hudson County,Jersey City Public Schools,2017
797,James Madison School #10,Public,"PK, KG-5",55 Lincoln Place,Garfield,07026,Bergen County,Garfield Public School District,2017
798,Oak Valley Elementary School,Public,2-6,525 College Blvd,Wenonah,08090,Gloucester County,Deptford Township Public School District,2017
799,BelovED Community Charter School,"Public, Charter, Alternative",K-11,508 Grand Street,Jersey City,07302,Hudson County,BelovED Community Charter School,2017
800,Swift-Slaybaugh Complex,Public,"PK, KG-3",11 Swift Avenue,Egg Harbor Township,08234,Atlantic County,Egg Harbor Township School District,2017
801,The Queen City Academy Charter School,"Public, Charter, Alternative",K-12,815 West Seventh Street,Plainfield,07063,Union County,The Queen City Academy Charter School District,2017
802,Madison Elementary School,Public,"PK, KG-6",944 Madison Avenue,Rahway,07065,Union County,Rahway Public School District,2017
803,Aura Elementary School,Public,"PK, KG-6",900 Clems Run,Glassboro,08028,Gloucester County,Elk Township School District,2017
804,Lincoln Elementary School,Public,"PK, KG-6",712 Lincoln Avenue,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2017
805,Weston Elementary School,Public,"PK, KG-2",600 Newark Avenue,Manville,08835,Somerset County,Manville School District,2017
806,Fairview Elementary School,Public,"PK, KG-6",376 Berkeley Avenue,Bloomfield,07003,Essex County,Bloomfield Township School District,2017
807,Lindbergh Elementary School,Public,1-6,401 Glen Ave,Palisades Park,07650,Bergen County,Palisades Park School District,2017
808,Robert Morris School,Public,"PK, KG-8",122 Elizabeth Street,South Bound Brook,08880,Somerset County,South Bound Brook Public School District,2017
809,Grade Downing Elementary School,Public,K-3,3rd & Central Aves,Runnemede,08078,Camden County,Runnemede Public School District,2017
810,H Ashton Marsh,Public,"PK, KG-4",800 Irelan Ave,Absecon,08201,Atlantic County,Absecon Public Schools District,2017
811,Southampton Township School #2,Public,3-5,100 Miss Mabel Drive,Southampton,08088,Burlington County,Southampton Township School District,2017
812,Merriam Avenue School,Public,"PK, KG-4",81 Merriam Avenue,Newton,07860,Sussex County,Newton Public School District,2017
813,Middle Township Elementary #2,Public,3-5,101 West Pacific Ave,Cape May Court House,08210,Cape May County,Middle Township Public School District,2017
814,Broad Street Elementary School,Public,"PK, KG-5",255 West Broad St,Gibbstown,08027,Gloucester County,Greenwich Township School District,2017
815,Apshawa Elementary School,Public,K-5,140 High Crest Drive,West Milford,07480,Passaic County,West Milford Township Public School District,2017
816,Gilbert Avenue School,Public,"PK, KG-5",151 Gilbert Avenue,Elmwood Park,07407,Bergen County,Elmwood Park School District,2017
817,Washington Irving School #4,Public,"PK, KG-5",12 Madonna Place,Garfield,07026,Bergen County,Garfield Public School District,2017
818,Pennsylvania Avenue Elementary School,Public,"PK, KG-5",Pennsylvania Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2017
819,Ford Avenue Elementary School,Public,K-5,186 Ford Avenue,Fords,08863,Middlesex County,Woodbridge Township School District,2017
820,Norman S. Weir,Public,K-8,152 College Boulevard,Paterson,07505,Passaic County,Paterson Public School District,2017
821,Shelia Y. Oliver Academy,Public,"PK, KG-7",404 North Grove Street,East Orange,07017,Essex County,East Orange School District,2017
822,Richmond Avenue School,Public,"PK, KG-8",4115 Ventnor Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2017
823,Helen L Beeler,Public,K-5,60 Caldwell Ave,Marlton,08053,Burlington County,Evesham Township School District,2017
824,Jefferson Elementary School,Public,"PK, KG-4",3400 Palisade Avenue,Union City,07087,Hudson County,Union City School District,2017
825,Franklin Borough School,Public,"PK, KG-8",50 Washington Avenue,Franklin,07416,Sussex County,Franklin Borough School District,2017
826,Schuyler Elementary School,Public,"PK, KG-6",644 Forest St,Kearny,07032,Hudson County,Kearny,2017
827,Vineland Public Charter School,"Public, Charter","PK, KG-8",1480 Pennsylvania Ave.,Vineland,08332,Cumberland County,Vineland Public Charter School,2017
828,Fountain Woods Elementary School,Public,2-5,601 Fountain Avenue,Burlington,08016,Burlington County,Burlington Township School District,2017
829,Private Nicholas Minue Elementary School,Public,"PK, KG-5",83 Post Blvd,Carteret,07008,Middlesex County,Carteret Public School District,2017
830,School #5,Public,K-5,136 Valley Road,Clifton,07013,Passaic County,Clifton Public School District,2017
831,Slackwood Elementary School,Public,K-3,2060 Princeton Pike,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2017
832,Nellie K. Parker,Public,"PK, KG-4",261 Maple Hill Dr,Hackensack,07601,Bergen County,Hackensack School District,2017
833,Olivet Elementary School,Public,2-4,235 Sheep Pen Road,Pittsgrove,08318,Salem County,Pittsgrove Township School District,2017
834,Bayville Elementary School,Public,"PK, KG-4",356 Atlantic City Blvd,Bayville,08721,Ocean County,Berkeley Township School District,2017
835,Good Intent Elementary School,Public,2-6,1555 Good Intent Rd,Deptford,08096,Gloucester County,Deptford Township Public School District,2017
836,Chessie Dentley Roberts Academy School No. 30,Public,"PK, KG-8",730 Pennsylvania Ave,Elizabeth,07208,Union County,Elizabeth Public Schools,2017
837,Memorial School,Public,"PK, KG-2",319 New York Avenue,Lyndhurst,07071,Bergen County,Lyndhurst Public School District,2017
838,Wilson School,Public,"PK, KG-5",80 Union Street,Lodi,07644,Bergen County,Lodi School District,2017
839,Belleville PS4,Public,"PK, KG-6",30 Magnolia Street,Belleville,07109,Essex County,Belleville Public School District,2017
840,Clara B. Worth Elementary School,Public,"PK, KG-4",57 Central Parkway,Bayville,08721,Ocean County,Berkeley Township School District,2017
841,Roosevelt Elementary School,Public,"PK, KG-6",733 Kearny Ave,Kearny,07032,Hudson County,Kearny,2017
842,Holly Hills Elementary School,Public,"PK, KG-3",500 Ogden Drive,Westampton,08060,Burlington County,Westampton Township Public School District,2017
843,Loring Flemming Elementary School,Public,K-5,135 Little Gloucester Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2017
844,Dr. Albert Einstein Academy School No. 29,Public,"PK, KG-8",919 North Broad Street,Elizabeth,07208,Union County,Elizabeth Public Schools,2017
845,Oak Knoll Elementary School,Public,"PK, KG-4",23 Bodine Avenue,Williamstown,08094,Gloucester County,Monroe Township Public School District,2017
846,James W. Lilley Elementary School,Public,K-5,1275 Williamstown Road,Erial,08081,Camden County,Gloucester Township Public Schools,2017
847,Sixteenth Avenue School,Public,"PK, KG-5",73 Sixteenth Avenue,Elmwood Park,07407,Bergen County,Elmwood Park School District,2017
848,Red Bank Charter School,"Public, Charter","PK, KG-8",58 Oakland Street,Red Bank,07701,Monmouth County,Red Bank Charter School,2017
849,East Dover Elementary School,Public,K-5,725 Vaughn Avenue,Toms River,08753,Ocean County,Toms River Regional School District,2017
850,William L Antheil Elementary School,Public,"PK, KG-5",339 Ewingville Road,Ewing,08638,Mercer County,Ewing Township School District,2017
851,'Franklin Elementary School,Public,"PK, KG-6",100 Davis Ave,Kearny,07032,Hudson County,Kearny,2017
852,Estell Manor Elementary School,Public,K-8,128 Cape May Avenue,Estell Manor,08319,Atlantic County,Estell Manor School District,2017
853,Harry L Bain,Public,K-6,6200 Broadway,West New York,07093,Hudson County,West New York School District,2017
854,Roosevelt Elementary School,Public,"PK, KG-6",508 Teaneck Road,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2017
855,John Adams,Public,"PK, KG-4",1420 Redmond Street,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2017
856,Lucy N. Holman Elementary School,Public,"PK, KG-5",125 Manhattan Street,Jackson,08527,Ocean County,Jackson Township School District,2017
857,Grant Elementary School,Public,K-6,104 Henry St,Ridgefield Park,07660,Bergen County,Ridgefield Park Public School District,2017
858,Ernest J. Finizio Junior - Aldene School,Public,"PK, KG-5",339 West Webster Avenue,Roselle Park,07204,Union County,Roselle Park Public School District,2017
859,School #12,Public,"PK, KG-5",165 Clifton Avenue,Clifton,07011,Passaic County,Clifton Public School District,2017
860,Frog Pond Elementary School,Public,3-6,305 Frog Pond Road,Little Egg Harbor,08087,Ocean County,Little Egg Harbor Township School District,2017
861,Twin Hills Elementary School,Public,K-4,110 Twin Hill Drive,Willingboro,08046,Burlington County,Willingboro Public School District,2017
862,Chews Elementary School,Public,"PK, KG-5",600 Chewslanding Somerdale Rd,Blackwood,08012,Camden County,Gloucester Township Public Schools,2017
863,TEAM Academy Charter School,"Public, Charter, Alternative",K-12,60 Park Place,Newark,07102,Essex County,TEAM Academy Charter School,2017
864,Cold Springs School,Public,"PK, KG-3",1194 Market Street,Gloucester City,08030,Camden County,Gloucester City Public School District,2017
865,Mt Vernon Place School,Public,"PK, KG-8",142 Mount Vernon Pl,Newark,07106,Essex County,Newark Public School District,2017
866,Number 8,Public,"PK, KG-5",500 West Blancke St.,Linden,07036,Union County,Linden Public School District,2017
867,Beachwood Elementary School,Public,K-5,901 Berkeley Avenue,Beachwood,08722,Ocean County,Toms River Regional School District,2017
868,Smithville Elementary School,Public,"PK, KG-6",37 S  Old Port Republic Road,Galloway,08205,Atlantic County,Galloway Township Public School District,2017
869,Green-Fields Elementary School,Public,3-4,15 Hill Lane,Woodbury,08096,Gloucester County,West Deptford Township School District,2017
870,Avenel Street Elementary School,Public,K-5,Avenel Street,Avenel,07001,Middlesex County,Woodbridge Township School District,2017
871,Oaklyn Public School,Public,"PK, KG-5",136 Kendall Blvd,Oaklyn,08107,Camden County,Oaklyn Public School District,2017
872,Christopher Columbus School #8,Public,"PK, KG-5",147 Cedar Street,Garfield,07026,Bergen County,Garfield Public School District,2017
873,Anna L. Klein,Public,"PK, KG-8",301  69th St,Guttenberg,07093,Hudson County,Guttenberg School District,2017
874,Gibbsboro Elementary School,Public,"PK, KG-8",37 Kirkwood Rd,Gibbsboro,08026,Camden County,Gibbsboro Elementary School District,2017
875,Pohatcong Township School,Public,"PK, KG-8",240 Rte  519,Phillipsburg,08865,Warren County,Pohatcong Township School District,2017
876,Main Road School,Public,3-4,1452 Main Rd,Newfield,08344,Gloucester County,Township of Franklin School District,2017
877,Bells Elementary School,Public,K-5,227 Greentree Rd,Turnersville,08012,Gloucester County,Washington Township School District,2017
878,John Greenleaf Whittier Elementary School,Public,K-4,491 W Englewood Avenue,Teaneck,07666,Bergen County,Teaneck School District,2017
879,Thomas Jefferson Elementary School,Public,K-5,95 Altair Dr,Turnersville,08012,Gloucester County,Washington Township School District,2017
880,Shark River Hills Elementary School,Public,"PK, KG-5",312 Brighton Avenue,Neptune,07753,Monmouth County,Neptune Township School District,2017
881,Lower Alloways Creek Elementary School,Public,"PK, KG-8",967 Main St Canton,Salem,08079,Salem County,The Lower Alloways Creek School District,2017
882,Fort Dix Elementary School,Public,"PK, KG-5",1199 Fort Dix  Juliustown Road,Fort Dix,08640,Burlington County,Pemberton Township School District,2017
883,Philip G. Vroom Community School,Public,"PK, KG-8",18 West 26th St,Bayonne,07002,Hudson County,Bayonne School District,2017
884,Thomas Sharp Elementary School,Public,"PK, KG-5",400 Comly Ave,West Collingswood,08107,Camden County,Collingswood Public School District,2017
885,Roosevelt Elementary School,Public,"PK, KG-6",811 St George Ave,Rahway,07065,Union County,Rahway Public School District,2017
886,Weymouth Township Elementary School,Public,"PK, KG-8",1202 Eleventh Avenue,Dorothy,08317,Atlantic County,Weymouth Township School District,2017
887,Charles E. Trefurt School,Public,"PK, KG-5",96 Franklin St,Jersey City,07307,Hudson County,Jersey City Public Schools,2017
888,Tulsa Trail Elementary School,Public,2-3,2 Tulsa Trail,Hopatcong,07843,Sussex County,Hopatcong Borough School District,2017
889,Marie V. Duffy Elementary School,Public,"PK, KG-5",137 East Central Avenue,Wharton,07885,Morris County,Wharton Borough School District,2017
890,Claremont Avenue Elementary School,Public,K-5,Claremont Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2017
891,Nathan Hale Elementary School,Public,"PK, KG-5",678 Roosevelt Avenue,Carteret,07008,Middlesex County,Carteret Public School District,2017
892,MacAfee Road School,Public,"PK, KG-5",53 Macafee Road,Somerset,08873,Somerset County,Franklin Township Public School District,2017
893,Lanes Mill Elementary School,Public,K-5,1891 Lanes Mill Rd,Brick,08724,Ocean County,Brick Township Public School District,2017
894,Central Park Elementary School,Public,2-3,43 Oliver Ave,Pennsville,08070,Salem County,Pennsville School District,2017
895,Kisthardt Elementary School,Public,"PK, KG-5",215 Harcourt Drive,Hamilton,08610,Mercer County,Hamilton Township Public School District,2017
896,Folsom Elementary School,Public,"PK, KG-8",1357 Mays Landing Road,Hammonton,08037,Atlantic County,Folsom Borough School District,2017
897,Watsessing Elementary School,Public,K-6,71 Prospect Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2017
898,Perry L. Drew Elementary School,Public,3-5,70 Twin Rivers Drive North,East Windsor,08520,Mercer County,East Windsor Regional School District,2017
899,John F. Kennedy Primary School,Public,K-4,255 Woodmere Street,Raritan,08869,Somerset County,Bridgewater-Raritan Regional School District,2017
900,Haledon Public School,Public,"PK, KG-8",91 Henry Street,Haledon,07508,Passaic County,Haledon Public School District,2017
901,Wedgwood Elementary School,Public,K-5,236 Hurffville Rd,Sewell,08080,Gloucester County,Washington Township School District,2017
902,Emma Havens Young Elementary School,Public,K-5,43 Drum Point Rd,Brick,08723,Ocean County,Brick Township Public School District,2017
903,John C. Milanesi Elementary School,Public,"PK, KG-2",880 Harding Highway,Buena,08310,Atlantic County,Buena Regional School District,2017
904,Camden Prep Inc.,"Public, Alternative",K-10,1575 Mt. Ephraim Ave,Camden,08104,Camden County,Camden Prep Inc.,2017
905,Robert Gordon Elementary School,Public,"PK, KG-5",59 West Grant Avenue,Roselle Park,07204,Union County,Roselle Park Public School District,2017
906,Keyport Central School,Public,"PK, KG-8",335 Broad Street,Keyport,07735,Monmouth County,Keyport School District,2017
907,Grandview Elementary School,Public,K-3,130 North Randolphville Rd,Piscataway,08854,Middlesex County,Piscataway Township School District,2017
908,East End School,Public,"PK, KG-4",170 Oneida Avenue,North Plainfield,07060,Somerset County,North Plainfield School District,2017
909,H & M Potter School,Public,"PK, KG-4",60 Veeder Lane,Bayville,08721,Ocean County,Berkeley Township School District,2017
910,George L. Hess Educational Complex,Public,2-5,700 Babcock Road,Mays Landing,08330,Atlantic County,Hamilton Township School District,2017
911,Mount Pleasant Elementary School,Public,K-5,100 Carmel Rd,Millville,08332,Cumberland County,Millville School District,2017
912,Crest Memorial School,Public,"PK, KG-8",9100 Pacific Ave,Wildwood Crest,08260,Cape May County,Wildwood Crest Borough School District,2017
913,Magnolia,Public,"PK, KG-8",420 North Warwick Rd,Magnolia,08049,Camden County,Magnolia School District,2017
914,Ocean Township Elementary School,Public,"PK, KG-4",555 Dow Avenue,Oakhurst,07755,Monmouth County,Township of Ocean School District,2017
915,Washington Community School #9,Public,"PK, KG-8",191 Avenue B,Bayonne,07002,Hudson County,Bayonne School District,2017
916,Grace N. Rogers Elementary School,Public,3-5,380 Stockton St,Hightstown,08520,Mercer County,East Windsor Regional School District,2017
