rank,school,grades,district,students,free_lunch_rec,total_exp,score,year
849,Heywood Avenue Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,355,63.1%,"$11,274",31.1,2020
850,Deanna G. Taylor Academy,2-6,Hillside Public School District,226,62.4%,"$13,412",31,2020
851,Chews Elementary School,"PK, KG-5",Gloucester Township Public Schools,662,27.6%,"$11,338",31,2020
852,Walnut Street Elementary School,K-5,Toms River Regional School District,747,50.6%,"$6,860",31,2020
853,Woodmere,2-4,Eatontown Public School District,222,41.9%,"$16,683",30.9,2020
854,Folsom Elementary School,"PK, KG-8",Folsom Borough School District,385,23.4%,"$12,563",30.9,2020
855,Somerdale Park School,"PK, KG-8",Somerdale School District,459,36.2%,"$12,807",30.8,2020
856,Avenel Street Elementary School,K-5,Woodbridge Township School District,397,47.4%,"$4,286",30.8,2020
857,Pauline J. Petway Elementary School,K-5,Vineland Public School District,504,,"$14,495",30.7,2020
858,Knowlton Township Board of Education,"PK, KG-6",Knowlton Township School District,150,21.3%,"$17,942",30.7,2020
859,Henry E. Harris Community School,"PK, KG-8",Bayonne School District,637,49.3%,"$10,495",30.6,2020
860,Grant Elementary School,K-6,Ridgefield Park Public School District,244,40.2%,"$12,601",30.5,2020
861,Lavallette Elementary School,K-8,Lavallette Borough School District,156,8.3%,"$18,143",30.3,2020
862,H & M Potter School,"PK, KG-4",Berkeley Township School District,629,38.2%,"$12,702",30.2,2020
863,Mary J Donohoe Community School,"PK, KG-8",Bayonne School District,459,49.5%,"$11,493",30.2,2020
864,Emma Havens Young Elementary School,K-5,Brick Township Public School District,732,39.6%,"$6,611",30.2,2020
865,Number 6,"PK, KG-5",Linden Public School District,324,42.0%,"$9,307",30.1,2020
866,Shady Lane Elementary School,2-6,Deptford Township Public School District,361,45.2%,"$7,987",30.1,2020
867,Washington Elementary School,1-4,Roselle Public School District,317,60.9%,"$14,333",29.9,2020
868,Rieck Avenue Elementary School,K-5,Millville School District,443,66.4%,"$11,375",29.9,2020
869,Clementon Elementary School,"PK, KG-8",Clementon Elementary School District,516,56.6%,"$13,193",29.7,2020
870,Memorial School,"PK, KG-8",Union Beach Public School District,599,31.7%,"$13,079",29.6,2020
871,Hampton Borough School,"PK, KG-5",Hampton Borough School District,76,17.1%,"$19,485",29.6,2020
872,John F. Kennedy Elementary School,"PK, KG-5",Jamesburg Public School District,463,55.9%,"$12,212",29.5,2020
873,Nellie K. Parker,"PK, KG-4",Hackensack School District,486,54.9%,"$15,918",29.5,2020
874,Hannah Caldwell Elementary,"PK, KG-4",Township of Union School District,597,21.9%,"$9,488",29.5,2020
875,Ford Avenue Elementary School,K-5,Woodbridge Township School District,256,39.1%,"$4,753",29.4,2020
876,Number 5,"PK, KG-5",Linden Public School District,275,58.2%,"$9,457",29.3,2020
877,Bradley Beach Elementary School,"PK, KG-8",Bradley Beach School District,261,62.5%,"$15,320",29.2,2020
878,Lindbergh Elementary School,1-6,Palisades Park School District,819,54.7%,"$11,637",29.2,2020
879,School #11,K-5,Clifton Public School District,415,64.3%,"$12,583",29.1,2020
880,Myron L. Powell Elementary School,"PK, KG-8",Lawrence Township School District,484,43.0%,"$12,218",29,2020
881,Alpha Borough School,"PK, KG-8",Alpha Borough School District,184,40.2%,"$12,813",29,2020
882,Foundation Academy Charter School,K-12,Foundation Academy Charter School,"1,087",80.2%,"$11,069",28.9,2020
883,Rolling Hills Primary School,2-3,Vernon Township School District,386,22.8%,"$11,628",28.9,2020
884,Richmond Avenue School,"PK, KG-8",Atlantic City School District,615,83.4%,"$12,517",28.8,2020
885,John Greenleaf Whittier Elementary School,K-4,Teaneck School District,331,38.4%,"$6,681",28.5,2020
886,Jefferson Elementary School,"PK, KG-4",Union City School District,321,,"$11,594",28.4,2020
887,Union County TEAMS Charter School,K-12,Union County TEAMS Charter School-High School/College LA,400,71.3%,"$9,143",28.3,2020
888,Environment Community Opportunity (ECO) Charter School,K-8,Environment Community Opportunity (ECO) Charter School,209,83.3%,"$15,542",28.3,2020
889,Walnut Street School,"PK, KG-5",Woodbury City Public School District,119,55.5%,"$13,368",28.1,2020
890,Robert Erskine School,K-3,Ringwood School District,185,7.6%,"$11,230",28,2020
891,Maurice River Township School,"PK, KG-8",Maurice River Township School District,394,39.1%,"$11,252",27.9,2020
892,Parkview Elementary School,"PK, KG-6",Westville Boro Public School District,338,55.9%,"$10,935",27.8,2020
893,School 27,"PK, KG-5",Paterson Public School District,633,58.9%,"$8,335",27.7,2020
894,Greenwood Elementary School,"PK, KG-5",Hamilton Township Public School District,240,80.4%,"$10,973",27.7,2020
895,Christa McAuliffe School,"PK, KG-8",Jersey City Public Schools,956,72.4%,"$10,643",27.6,2020
896,Kelly Elementary School,K-5,West Orange Public Schools,458,38.2%,"$14,318",27.6,2020
897,H Ashton Marsh,"PK, KG-4",Absecon Public Schools District,510,45.9%,"$9,221",27.4,2020
898,Charles Street School,"PK, KG-5",Palmyra Public School District,352,35.8%,"$6,259",27.4,2020
899,First Avenue School,"PK, KG-8",Newark Public School District,"1,139",83.6%,"$8,759",27.4,2020
900,Erial Elementary School,"PK, KG-5",Gloucester Township Public Schools,650,48.5%,"$12,280",27.1,2020
901,Washington Memorial Elementary School,2-6,Washington Borough School District,316,33.9%,"$11,382",27,2020
902,Frog Pond Elementary School,3-6,Little Egg Harbor Township School District,785,49.7%,"$13,004",27,2020
903,Forest Street Community Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,410,83.4%,"$9,797",26.9,2020
904,School 19,K-4,Paterson Public School District,360,85.3%,"$9,566",26.8,2020
905,Lake Tract Elementary School,2-6,Deptford Township Public School District,382,45.0%,"$6,306",26.7,2020
906,Grade Downing Elementary School,K-3,Runnemede Public School District,140,37.1%,"$10,336",26.7,2020
907,Central Park Elementary School,2-3,Pennsville School District,271,43.9%,"$14,263",26.7,2020
908,Clifton Ave Grade School,2-5,Lakewood Township School District,451,90.7%,"$14,783",26.6,2020
909,Number 8,"PK, KG-5",Linden Public School District,341,39.0%,"$9,886",26.6,2020
910,Blackwood Elementary School,"PK, KG-5",Gloucester Township Public Schools,581,54.0%,"$11,827",26.5,2020
911,'Franklin Elementary School,"PK, KG-6",Kearny,862,61.0%,"$8,366",26.4,2020
912,Tulsa Trail Elementary School,2-3,Hopatcong Borough School District,227,26.9%,"$9,796",26.4,2020
913,John F Kennedy Elementary School,"PK, KG-3",Berlin Township School District,279,39.8%,"$14,727",26.4,2020
914,Washington Community School #9,"PK, KG-8",Bayonne School District,677,51.1%,"$11,445",26.2,2020
915,Alice Costello Elementary School,"PK, KG-8",Brooklawn Public School District,285,58.9%,"$12,492",26.2,2020
916,Ernest J. Finizio Junior - Aldene School,"PK, KG-5",Roselle Park Public School District,263,31.9%,"$7,029",26.1,2020
917,Parsons,"PK, KG-4",North Brunswick Township School District,539,29.5%,"$8,618",26.1,2020
918,Chelsea Heights School,"PK, KG-8",Atlantic City School District,332,90.7%,"$13,190",26.1,2020
919,Franklin Borough School,"PK, KG-8",Franklin Borough School District,469,46.9%,"$15,890",26.1,2020
920,College Achieve Greater Asbury Park Charter School,K-9,College Achieve Greater Asbury Park Charter School,362,99.4%,"$13,303",26,2020
921,School 1,K-5,Paterson Public School District,234,55.1%,"$9,731",25.9,2020
922,Loring Flemming Elementary School,K-5,Gloucester Township Public Schools,651,41.2%,"$11,389",25.9,2020
923,John H. Glenn School,"PK, KG-5",Pine Hill School District,409,56.0%,"$7,947",25.8,2020
924,Middlesex County STEM Charter School,K-5,Middlesex County STEM Charter School,268,54.1%,"$8,572",25.8,2020
925,Klockner Elementary School,"PK, KG-5",Hamilton Township Public School District,232,50.0%,"$9,492",25.8,2020
926,Elizabeth Avenue School,"PK, KG-5",Franklin Township Public School District,521,43.2%,"$11,092",25.7,2020
927,Washington Elementary School,K-5,Hawthorne Public School District,261,51.7%,"$16,467",25.7,2020
928,John H. Winslow Elementary School,K-5,Vineland Public School District,462,,"$15,551",25.6,2020
929,Franklin Elementary,"PK, KG-4",Township of Union School District,465,49.2%,"$8,711",25.4,2020
930,Belleville PS4,"PK, KG-6",Belleville Public School District,466,53.2%,,25.3,2020
931,Vineland Public Charter School,"PK, KG-8",Vineland Public Charter School,384,48.7%,"$7,019",25.3,2020
932,Horace Mann Community School,"PK, KG-8",Bayonne School District,641,40.9%,"$11,126",25.2,2020
933,Herma S. Simmons Elementary School,"PK, KG-5",Clayton Public School District,668,42.7%,"$9,240",25.2,2020
934,Battle Hill Elementary,"PK, KG-4",Township of Union School District,372,25.8%,"$12,502",25.2,2020
935,Montague Township School,"PK, KG-8",Montague Township School District,247,40.9%,"$17,566",25.2,2020
936,Franklin Elementary School,1-8,North Bergen School District,560,59.3%,"$5,450",25.1,2020
937,Winslow Township Elementary School Two,"PK, KG-3",Winslow Township School District,305,52.1%,"$9,619",24.8,2020
938,Ann Street School,K-8,Newark Public School District,"1,243",73.7%,"$8,426",24.6,2020
939,Middle Township Elementary #2,3-5,Middle Township Public School District,528,55.9%,"$11,229",24.6,2020
940,Dr Lena Edwards Academic Charter School,K-8,Dr Lena Edwards Academic Charter School,391,86.4%,"$10,336",24.6,2020
941,Bayville Elementary School,"PK, KG-4",Berkeley Township School District,499,31.9%,"$12,564",24.5,2020
942,Watsessing Elementary School,K-6,Bloomfield Township School District,276,50.4%,"$9,551",24.5,2020
943,Lincoln Elementary School,2-3,Harrison Public Schools,0,,"$16,899",24.5,2020
944,Evergreen Avenue Elementary School,"PK, KG-5",Woodbury City Public School District,309,63.8%,"$15,161",24.5,2020
945,Merriam Avenue School,"PK, KG-4",Newton Public School District,468,46.2%,"$9,845",24.3,2020
946,Oliver Street School,"PK, KG-8",Newark Public School District,"1,080",76.2%,"$8,360",24.3,2020
947,Solve D'Ippolito Elementary School,K-5,Vineland Public School District,474,,"$13,621",24.3,2020
948,Yardville Heights Elementary School,K-5,Hamilton Township Public School District,275,45.5%,"$9,462",24.2,2020
949,South Amboy Elementary,"PK, KG-5",South Amboy School District,514,40.5%,"$9,301",24,2020
950,Sovereign Avenue School,"PK, KG-8",Atlantic City School District,696,86.5%,"$13,431",24,2020
951,Academy Street Elementary School,"PK, KG-6",Dover Public School District,498,74.7%,"$4,572",23.8,2020
952,Deerfield Township Elementary School,"PK, KG-8",Deerfield Township School District,271,52.4%,"$13,921",23.7,2020
953,George L. Hess Educational Complex,2-5,Hamilton Township School District,"1,261",49.4%,"$9,563",23.5,2020
954,Ola Edwards Community School,2-6,Hillside Public School District,412,53.6%,"$5,766",23.5,2020
955,International Charter School,K-4,International Charter School of Trenton,89,92.1%,"$12,829",23.5,2020
956,Theodore Roosevelt Elementary School,"PK, KG-6",Union City School District,970,70.8%,"$9,355",23.4,2020
957,Winfield Township,"PK, KG-8",Winfield Township,141,23.4%,"$15,980",23.3,2020
958,Mount Pleasant Elementary School,K-5,Millville School District,203,64.0%,"$10,496",23.3,2020
959,Samuel R. Donald Elementary School,2-4,Bloomingdale School District,166,25.3%,"$16,555",23.2,2020
960,Fanny Meyer Hillers,"PK, KG-4",Hackensack School District,498,54.6%,"$15,996",23.2,2020
961,Winslow Township Elementary School Four,"PK, KG-3",Winslow Township School District,454,46.5%,"$9,518",23.2,2020
962,Magnolia,"PK, KG-8",Magnolia School District,375,38.7%,"$15,707",23.2,2020
963,Haledon Public School,"PK, KG-8",Haledon Public School District,"1,005",49.7%,"$12,560",23.1,2020
964,North Dover Elementary School,"PK, KG-6",Dover Public School District,637,76.8%,"$5,024",23,2020
965,Gibbsboro Elementary School,"PK, KG-8",Gibbsboro Elementary School District,276,11.2%,"$13,548",22.9,2020
966,Hurden Looker School,2-6,Hillside Public School District,419,55.6%,"$6,063",22.9,2020
967,Elsinboro Township School,K-8,Elsinboro Township School District,112,53.6%,"$14,031",22.8,2020
968,Roosevelt Elementary School,"PK, KG-6",Rahway Public School District,578,46.9%,"$14,584",22.8,2020
969,Shark River Hills Elementary School,"PK, KG-5",Neptune Township School District,233,31.3%,"$12,635",22.7,2020
970,Johnnie L. Cochran Junior Academy,K-5,East Orange School District,169,66.9%,"$13,977",22.7,2020
971,Keyport Central School,"PK, KG-8",Keyport School District,601,,"$10,296",22.7,2020
972,School #17,"PK, KG-5",Clifton Public School District,476,78.8%,"$12,646",22.7,2020
973,Number 1,"PK, KG-5",Linden Public School District,420,52.6%,"$9,841",22.7,2020
974,Marie Durand Elementary School,K-5,Vineland Public School District,496,,"$13,686",22.6,2020
975,Colin Powell Elementary School,K-5,Union City School District,849,60.8%,"$10,464",22.6,2020
976,Hillcrest School,"PK, KG-5",Franklin Township Public School District,444,49.8%,"$9,753",22.6,2020
977,Cleveland Street Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,303,75.6%,"$11,904",22.6,2020
978,Clara B. Worth Elementary School,"PK, KG-4",Berkeley Township School District,663,20.7%,"$12,146",22.6,2020
979,Anthony Rossi Elementary School,K-5,Vineland Public School District,637,,"$13,533",22.5,2020
980,Achieve Community Charter School,K-8,Achieve Community Charter School,183,35.5%,"$13,424",22.5,2020
981,James Madison School #10,"PK, KG-5",Garfield Public School District,245,58.8%,"$12,134",22.5,2020
982,Benjamin Banneker Preparatory Charter School,K-8,Benjamin Banneker Preparatory Charter School,358,26.8%,"$8,406",22.3,2020
983,Ross Street Elementary School,K-5,Woodbridge Township School District,447,52.3%,"$4,527",22.3,2020
984,School #12,"PK, KG-5",Clifton Public School District,616,81.8%,"$13,219",22,2020
985,Denbo Crichton School,K-5,Pemberton Township School District,850,48.1%,,22,2020
986,New Hanover Township School,"PK, KG-8",New Hanover Township,166,51.8%,"$20,216",22,2020
987,Dane Barse Elementary School,K-5,Vineland Public School District,264,1.1%,"$17,767",21.9,2020
988,Thomas Jefferson School No. 1,K-8,Passaic City School District,432,99.1%,"$11,482",21.9,2020
989,Woodrow Wilson Elementary School,"PK, KG-8",New Brunswick School District,388,90.5%,"$11,278",21.8,2020
990,Thomas Sharp Elementary School,"PK, KG-5",Collingswood Public School District,178,52.2%,"$12,962",21.8,2020
991,East Dover Elementary School,K-6,Dover Public School District,404,83.7%,"$4,452",21.8,2020
992,Public School Number One,K-6,West New York School District,815,86.6%,"$9,104",21.7,2020
993,John F Kennedy Elementary School,1-8,North Bergen School District,454,56.8%,"$6,067",21.5,2020
994,Horace Mann Elementary School,1-8,North Bergen School District,"1,093",53.3%,"$4,973",21.4,2020
995,Number 4,"PK, KG-5",Linden Public School District,425,56.5%,"$7,691",21.4,2020
996,Washington Elementary School,"PK, KG-6",Kearny,474,74.5%,"$9,579",21.4,2020
997,Cresthaven Academy Charter School,K-5,Cresthaven Academy Charter School,389,52.2%,"$9,510",21.3,2020
998,Charles E. Trefurt School,"PK, KG-5",Jersey City Public Schools,657,55.6%,"$12,189",21.3,2020
999,Dr. Paul Rafalides School,"PK, KG-4",Jersey City Public Schools,410,66.3%,"$10,226",21.2,2020
1000,Abraham Lincoln School #6,"PK, KG-5",Garfield Public School District,365,54.5%,"$12,925",21.1,2020
1001,Jersey City Community Charter School,K-8,Jersey City Community Charter School,593,69.1%,"$5,983",21.1,2020
1002,Garfield Elementary School,"PK, KG-6",Kearny,463,61.3%,"$7,609",21,2020
1003,Nathan Hale Elementary School,"PK, KG-5",Carteret Public School District,454,67.2%,"$5,184",21,2020
1004,Red Bank Charter School,"PK, KG-8",Red Bank Charter School,198,47.0%,"$12,107",21,2020
1005,Alexander D. Sullivan School,"PK, KG-5",Jersey City Public Schools,573,54.8%,"$11,486",21,2020
1006,Benjamin Franklin Elementary School,"PK, KG-3",Pennsauken Township Board of Education School District,365,,"$9,951",20.9,2020
1007,Port Reading Avenue Elementary School,K-5,Woodbridge Township School District,371,41.2%,"$4,841",20.9,2020
1008,The Village Charter School,K-8,The Village Charter School,363,70.0%,"$10,151",20.9,2020
1009,Wilson Avenue School,K-8,Newark Public School District,"1,135",74.7%,"$8,387",20.9,2020
1010,Columbus Elementary School,"PK, KG-5",Carteret Public School District,704,61.1%,"$3,895",20.9,2020
1011,Burch Charter School of Excellence,K-5,Burch Charter School of Excellence,336,93.8%,"$8,329",20.7,2020
1012,School 26,"PK, KG-8",Paterson Public School District,522,44.8%,"$8,427",20.7,2020
1013,East Orange Community Charter School,K-4,East Orange Community Charter School,472,94.7%,"$7,509",20.7,2020
1014,Belleville PS8,"PK, KG-6",Belleville Public School District,464,59.9%,,20.6,2020
1015,Park Elementary School,"PK, KG-8",Newark Public School District,848,76.9%,"$8,704",20.5,2020
1016,Lincoln Elementary School,"PK, KG-8",North Bergen School District,"1,422",52.9%,"$7,656",20.4,2020
1017,Dr. Albert Einstein Academy School No. 29,"PK, KG-8",Elizabeth Public Schools,805,69.2%,"$8,512",20.3,2020
1018,Compass Academy Charter School,"PK, KG-5",Compass Academy Charter School,188,44.1%,"$7,859",20.2,2020
1019,Mt Vernon Place School,"PK, KG-8",Newark Public School District,816,76.0%,"$9,356",20.1,2020
1020,Dr. Charles C. Polk School,1-4,Roselle Public School District,295,69.5%,"$15,407",20.1,2020
1021,Dwight D. Eisenhower Elementary School,K-3,Piscataway Township School District,478,40.8%,"$6,340",20,2020
1022,Dr. Orlando Edreira Academy School No. 26,"PK, KG-8",Elizabeth Public Schools,724,76.2%,"$9,454",20,2020
1023,Anna L. Klein,"PK, KG-8",Guttenberg School District,911,74.9%,"$11,321",19.8,2020
1024,William Shemin Midtown Community School #8,"PK, KG-8",Bayonne School District,"1,230",61.8%,"$8,530",19.8,2020
1025,Lincoln Elementary School,"PK, KG-8",Newark Public School District,394,76.1%,"$10,024",19.7,2020
1026,Lawnside School,"PK, KG-8",Lawnside School Distric,308,31.8%,"$13,798",19.7,2020
1027,Berkeley Elementary School,K-6,Bloomfield Township School District,444,53.2%,"$7,007",19.6,2020
1028,West End Memorial Elementary School,"PK, KG-5",Woodbury City Public School District,404,55.2%,"$11,934",19.6,2020
1029,Parkway Elementary School,"PK, KG-5",Ewing Township School District,358,58.7%,"$16,070",19.5,2020
1030,Oakwood Avenue Community School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,281,79.0%,"$10,552",19.5,2020
1031,TEAM Academy Charter School,K-12,TEAM Academy Charter School,"5,263",85.7%,"$11,261",19.5,2020
1032,Dionne Warwick Institute,"PK, KG-5",East Orange School District,411,76.6%,"$10,897",19.3,2020
1033,Public School Number Two,K-6,West New York School District,711,78.2%,"$9,439",19.2,2020
1034,John P. Holland Charter School,"PK, KG-8",John P Holland Charter School,548,92.0%,"$9,769",19,2020
1035,Norman S. Weir,K-8,Paterson Public School District,292,63.4%,"$13,381",19,2020
1036,School 5,K-5,Paterson Public School District,744,72.2%,"$10,638",19,2020
1037,Dr. Albert M. Bean School,"PK, KG-5",Pine Hill School District,340,63.2%,"$9,096",18.9,2020
1038,Greater Brunswick Charter School,K-8,Greater Brunswick Charter School,392,81.6%,"$10,212",18.9,2020
1039,Dorthy L. Bullock School,1-3,Glassboro School District,373,54.2%,,18.9,2020
1040,Franklin Elementary School,"PK, KG-6",Rahway Public School District,618,62.0%,"$11,340",18.9,2020
1041,The Queen City Academy Charter School,K-12,The Queen City Academy Charter School District,342,40.9%,"$9,791",18.9,2020
1042,Pine Grove Manor School,"PK, KG-5",Franklin Township Public School District,361,67.0%,"$12,062",18.8,2020
1043,South River Elementary School,2-5,South River Public School District,655,56.3%,"$9,291",18.8,2020
1044,Park Avenue Elementary School,3-5,Freehold Borough School District,504,81.9%,"$12,564",18.7,2020
1045,Paul Robeson Charter School for the Humanities,3-8,Paul Robeson Charter School for the Humanities,424,97.2%,"$12,952",18.7,2020
1046,Beverly City School District,"PK, KG-8",Beverly City School District,317,64.0%,"$14,330",18.6,2020
1047,McKinley Elementary School,K-8,North Bergen School District,342,51.5%,"$7,659",18.6,2020
1048,Hope Academy Charter School,K-8,Hope Academy Charter School,256,90.6%,"$7,849",18.5,2020
1049,Gertrude C. Folwell Elementary School,2-4,Mount Holly Township Public School District,313,59.4%,"$12,482",18.4,2020
1050,Harrison Elementary School,1-4,Roselle Public School District,268,68.7%,"$15,698",18.4,2020
1051,Elmora School No. 12,"PK, KG-8",Elizabeth Public Schools,651,74.2%,"$9,954",18.4,2020
1052,William L Antheil Elementary School,"PK, KG-5",Ewing Township School District,623,45.4%,"$16,183",18.3,2020
1053,Washington Elementary School,"PK, KG-5",West Orange Public Schools,400,70.0%,"$11,461",18.3,2020
1054,Hawthorne Park Elementary School,K-4,Willingboro Public School District,352,71.9%,"$11,283",18.2,2020
1055,Joseph H. Brensinger School,"PK, KG-8",Jersey City Public Schools,"1,187",71.4%,"$9,638",18.2,2020
1056,Brighton Avenue School,"PK, KG-5",Atlantic City School District,315,84.8%,"$14,549",17.9,2020
1057,Belvidere Elementary School,"PK, KG-8",Belvidere School District,262,24.0%,"$16,862",17.9,2020
1058,Phillipsburg Elementary School,3-5,Phillipsburg School District,609,70.4%,"$15,299",17.9,2020
1059,Dr. J.P. Cleary Elementary School,3-5,Buena Regional School District,309,60.5%,"$10,856",17.9,2020
1060,Roseville Community Charter School,K-4,Roseville Community Charter School,277,97.1%,,17.8,2020
1061,Joseph C. Caruso School,K-5,Keansburg School District,706,51.0%,"$11,138",17.7,2020
1062,Leeds Avenue Elementary School,"PK, KG-5",Pleasantville Public School District,601,79.0%,"$14,104",17.6,2020
1063,Charles J. Riley School 9,"PK, KG-8",Paterson Public School District,736,87.6%,"$10,479",17.6,2020
1064,School 29,K-4,Paterson Public School District,311,71.4%,"$8,131",17.6,2020
1065,Veterans' Memorial Elementary School,"PK, KG-5",Union City School District,559,75.7%,"$10,358",17.6,2020
1066,College Achieve Paterson Charter School,K-10,College Achieve Paterson Charter School,"1,012",91.2%,"$10,075",17.5,2020
1067,Ocean Academy Charter School,K-6,Ocean Academy Charter School,335,96.7%,"$8,235",17.4,2020
1068,Robert Waters Elementary School,"PK, KG-6",Union City School District,"1,002",60.7%,"$9,833",17.4,2020
1069,Woodlynne Boro Public School,"PK, KG-8",Woodlynne School District,393,83.5%,"$13,716",17.4,2020
1070,Shelia Y. Oliver Academy,"PK, KG-7",East Orange School District,325,60.9%,"$12,075",17.4,2020
1071,Hudson Elementary School,"PK, KG-3",Union City School District,314,81.2%,"$11,375",17.4,2020
1072,Alexander Hamilton Academy,K-8,Paterson Public School District,525,62.9%,"$8,344",17.3,2020
1073,Fairmount,"PK, KG-4",Hackensack School District,592,55.9%,"$15,858",17.3,2020
1074,Ella G Clarke Elementary School,2-5,Lakewood Township School District,425,95.8%,"$16,600",17.2,2020
1075,University Heights Charter School,"PK, KG-8",University Heights Charter School,858,86.9%,"$9,462",17.2,2020
1076,Woodbine Elementary School,"PK, KG-8",Woodbine School District,210,73.8%,"$15,342",17,2020
1077,West End School,"PK, KG-4",North Plainfield School District,498,54.8%,"$10,488",17,2020
1078,School 18,1-8,Paterson Public School District,740,66.2%,"$6,561",17,2020
1079,J. Garfield Jackson Senior Academy,"PK, KG-5",East Orange School District,228,76.8%,"$11,552",17,2020
1080,School 25,"PK, KG-8",Paterson Public School District,596,59.2%,"$8,314",16.9,2020
1081,School #4,"PK, KG-5",Clifton Public School District,141,73.0%,"$12,498",16.8,2020
1082,James J. Flynn Elementary School,K-4,Perth Amboy Public School District,550,82.2%,"$17,149",16.7,2020
1083,Mildred Barry Garvin Elementary,3-5,East Orange School District,287,78.4%,"$12,399",16.7,2020
1084,George Washington Elementary School,"PK, KG-6",Union City School District,767,73.1%,"$10,431",16.7,2020
1085,Glenwood Avenue Elementary School,"PK, KG-5",Wildwood City School District,400,86.3%,"$16,834",16.6,2020
1086,Grover Cleveland Elementary School,"PK, KG-6",Rahway Public School District,513,58.9%,"$12,500",16.6,2020
1087,South Street Elementary School,"PK, KG-8",Newark Public School District,798,78.8%,"$10,591",16.5,2020
1088,Chessie Dentley Roberts Academy School No. 30,"PK, KG-8",Elizabeth Public Schools,761,75.0%,"$8,093",16.5,2020
1089,Woodrow Wilson,"PK, KG-8",Neptune City School District,213,59.6%,"$16,187",16.5,2020
1090,Jackson Avenue,"PK, KG-4",Hackensack School District,435,68.0%,"$16,021",16.3,2020
1091,Paterson Charter School for Science/Technology,K-12,Paterson Charter School for Science and Technology,"1,529",88.8%,"$9,624",16.2,2020
1092,South Main Street Elementary School,"PK, KG-5",Pleasantville Public School District,458,83.8%,"$15,724",16.2,2020
1093,Camden's Promise Charter School,"PK, KG-12",Camden's Promise Charter School,"2,202",91.8%,"$8,782",16,2020
1094,Dr. Maya Angelou Elementary School,"PK, KG-5",Jersey City Public Schools,622,54.8%,"$9,010",16,2020
1095,Oak Street Elementary School,2-5,Lakewood Township School District,652,93.3%,"$15,288",16,2020
1096,Marion P. Thomas Charter School,"PK, KG-12",Marion P. Thomas Charter School,"1,481",82.6%,"$8,798",15.9,2020
1097,Red Bank Primary School,"PK, KG-3",Red Bank Borough Public School District,619,81.6%,"$12,728",15.9,2020
1098,Berkeley Terrace Elementary School,"PK, KG-5",Irvington Public School District,351,70.1%,"$9,122",15.8,2020
1099,Kisthardt Elementary School,"PK, KG-5",Hamilton Township Public School District,222,59.9%,"$11,468",15.8,2020
1100,Kuser Elementary School,"PK, KG-5",Hamilton Township Public School District,386,66.1%,"$9,545",15.8,2020
1101,Benjamin Banneker Academy,"PK, KG-7",East Orange School District,490,74.3%,"$10,883",15.8,2020
1102,East Newark Elementary School,"PK, KG-5",East Newark School District,224,73.2%,"$10,532",15.8,2020
1103,Gregory Elementary School,K-5,LONG BRANCH PUBLIC SCHOOL District,587,87.4%,"$11,224",15.7,2020
1104,Public School Number Five,K-6,West New York School District,601,92.8%,"$9,084",15.6,2020
1105,Smalley Elementary School,3-6,Bound Brook School District,545,77.8%,"$8,764",15.5,2020
1106,Midtown Community Elementary School,K-5,Neptune Township School District,384,81.3%,"$13,354",15.4,2020
1107,Hugh J. Boyd Junior Elementary School,"PK, KG-6",Seaside Heights School District,223,68.2%,"$16,802",15.4,2020
1108,Lord Stirling Elementary School,"PK, KG-5",New Brunswick School District,471,95.8%,"$11,427",15.4,2020
1109,Philip's Academy Charter School of Paterson,K-5,Philip's Academy Charter School of Paterson,367,82.0%,"$9,781",15.4,2020
1110,Joseph Battin School No 4,K-8,Elizabeth Public Schools,827,74.2%,"$10,619",15.3,2020
1111,South Toms River Elementary School,K-5,Toms River Regional School District,295,64.7%,"$8,351",15.3,2020
1112,Albio Sires Elementary School,K-6,West New York School District,620,86.1%,"$11,238",15.3,2020
1113,Robert Morris School No. 18,"PK, KG-8",Elizabeth Public Schools,632,69.1%,"$9,936",15.2,2020
1114,Ridge Street School,K-8,Newark Public School District,637,71.4%,"$10,099",15.1,2020
1115,Thomas A Edison Elementary School,"PK, KG-6",Union City School District,888,,"$10,005",15,2020
1116,Prospect Park School No. 1,"PK, KG-8",Prospect Park Public School District,816,58.5%,"$11,282",15,2020
1117,Dr. Leroy McCloud Elementary School,3-5,Englewood Public School District,554,75.5%,"$11,706",15,2020
1118,Park Avenue Elementary School,"PK, KG-8",ORANGE BOARD OF EDUCATION School District,425,77.6%,"$11,933",15,2020
1119,Winslow Township Elementary School Three,"PK, KG-3",Winslow Township School District,464,44.6%,"$9,166",15,2020
1120,Ecole Toussaint Louverture,"PK, KG-5",East Orange School District,273,74.0%,"$12,074",14.9,2020
1121,Lincoln Avenue Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,708,80.9%,"$9,475",14.9,2020
1122,Paterson Arts and Science Charter School,K-12,Paterson Arts and Science Charter School,943,79.7%,"$9,134",14.9,2020
1123,Robert Menendez Elementary School,K-6,West New York School District,532,84.8%,"$10,735",14.9,2020
1124,Elizabeth F. Moore School,3-5,Upper Deerfield Township School District,228,57.5%,"$14,865",14.8,2020
