rank,school,grades,district,students,free_lunch_rec,total_exp,score,year
1122,Rev. Dr. Ercel F. Webb School,"PK, KG-5",Jersey City Public Schools,681,81.9%,"$10,815",18.5,2019
1123,Dawes Avenue Elementary School,"PK, KG-3",Somers Point School District,387,68.0%,"$14,096",18.4,2019
1124,George Washington Academy School No. 1,"PK, KG-8",Elizabeth Public Schools,579,87.6%,"$7,312",18.3,2019
1125,Principle Academy Charter School,K-6,Principle Academy Charter School,400,59.0%,,18.3,2019
1126,Hopewell Crest,"PK, KG-8",Hopewell Township School District,500,29.8%,"$10,794",18.2,2019
1127,Harriet Tubman Elementary School,"PK, KG-8",Newark Public School District,372,71.0%,"$9,921",18,2019
1128,Wilbur Watts Intermediate School,3-6,Burlington City Public School District,411,64.2%,"$14,246",17.9,2019
1129,Lincoln Elementary School,"PK, KG-8",North Bergen School District,"1,355",69.8%,"$7,656",17.9,2019
1130,Woodbine Elementary School,"PK, KG-8",Woodbine School District,232,83.6%,"$15,342",17.9,2019
1131,Cliffwood Elementary School,"PK, KG-3",Matawan-Aberdeen Regional School District,320,40.0%,"$17,457",17.9,2019
1132,School 3,K-8,Paterson Public School District,415,70.8%,"$8,917",17.8,2019
1133,Roseville Community Charter School,K-4,Roseville Community Charter School,328,98.2%,,17.8,2019
1134,A A Anastasia Elementary School,K-5,LONG BRANCH PUBLIC SCHOOL District,541,85.4%,"$13,372",17.6,2019
1135,Evergreen Avenue Elementary School,"PK, KG-5",Woodbury City Public School District,291,72.9%,"$15,161",17.6,2019
1136,South Street Elementary School,"PK, KG-8",Newark Public School District,672,81.3%,"$10,591",17.1,2019
1137,Marie Durand Elementary School,K-5,Vineland Public School District,539,62.7%,"$13,686",17.1,2019
1138,Grover Cleveland Elementary School,"PK, KG-6",Rahway Public School District,548,64.8%,"$12,500",16.9,2019
1139,Robert Menendez Elementary School,K-6,West New York School District,599,88.0%,"$10,735",16.9,2019
1140,Benjamin Banneker Preparatory Charter School,K-8,Benjamin Banneker Preparatory Charter School,360,15.3%,"$8,406",16.8,2019
1141,Sonia Sotomayor School No 25,K-8,Elizabeth Public Schools,609,94.4%,"$11,125",16.8,2019
1142,Joseph S. Stackhouse School,K-2,Pemberton Township School District,283,43.8%,"$21,340",16.8,2019
1143,Dr. Charles C. Polk School,1-4,Roselle Public School District,329,72.3%,"$15,407",16.8,2019
1144,Cleveland Street Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,298,83.9%,"$11,904",16.7,2019
1145,Hawthorne Park Elementary School,K-4,Willingboro Public School District,392,61.2%,"$11,283",16.4,2019
1146,Downe Township Elementary School,"PK, KG-8",Downe Township School District,183,42.6%,"$15,041",16.4,2019
1147,Ivy Hill Elementary School,"PK, KG-8",Newark Public School District,548,63.0%,"$11,199",16.3,2019
1148,International Charter School,K-4,International Charter School of Trenton,89,91.0%,"$12,829",16.3,2019
1149,Red Bank Primary School,"PK, KG-3",Red Bank Borough Public School District,644,87.6%,"$12,728",16.1,2019
1150,Dr. Leroy McCloud Elementary School,3-5,Englewood Public School District,580,73.3%,"$11,706",15.8,2019
1151,Gables Elementary School,"PK, KG-5",Neptune Township School District,269,55.0%,"$12,304",15.8,2019
1152,Brighton Avenue School,"PK, KG-5",Atlantic City School District,369,95.7%,"$14,549",15.7,2019
1153,Bradley Beach Elementary School,"PK, KG-8",Bradley Beach School District,253,71.5%,"$15,320",15.7,2019
1154,Hampton Borough School,"PK, KG-5",Hampton Borough School District,97,27.8%,"$19,485",15.6,2019
1155,Ross Street Elementary School,K-5,Woodbridge Township School District,383,58.5%,"$4,527",15.6,2019
1156,Texas Avenue School,K-8,Atlantic City School District,522,97.9%,"$12,119",15.4,2019
1157,Hawkins Street School,K-8,Newark Public School District,661,88.4%,"$9,204",15.1,2019
1158,Dr. E. Alma Flagg School,K-8,Newark Public School District,487,70.2%,"$9,797",15,2019
1159,Winfield Scott School No. 2,"PK, KG-8",Elizabeth Public Schools,655,84.9%,"$9,616",15,2019
1160,Grove Street Elementary School,"PK, KG-5",Irvington Public School District,430,93.7%,"$9,455",15,2019
1161,Frederic W. Cook Elementary School,K-5,Plainfield Public School District,367,73.3%,"$11,721",14.7,2019
1162,North Main Street Elementary School,"PK, KG-5",Pleasantville Public School District,372,84.4%,"$19,102",14.6,2019
1163,School 18,1-8,Paterson Public School District,935,59.8%,"$6,561",14.6,2019
1164,Columbus Elementary School,"PK, KG-5",Carteret Public School District,756,72.2%,"$3,895",14.6,2019
1165,South Main Street Elementary School,"PK, KG-5",Pleasantville Public School District,491,87.6%,"$15,724",14.5,2019
1166,Thomas Richards Early Childhood Center,PK-K,Waterford Township School District,221,23.1%,"$8,980",14.5,2019
1167,Mount Pleasant Elementary School,K-5,Millville School District,242,56.6%,"$10,496",14.5,2019
1168,Marion P. Thomas Charter School,"PK, KG-12",Marion P. Thomas Charter School,"1,618",90.5%,"$8,798",14.2,2019
1169,Gladys Nunery School,"PK, KG-5",Jersey City Public Schools,354,83.3%,"$11,509",14.2,2019
1170,Oak Street Elementary School,2-5,Lakewood Township School District,794,94.8%,"$15,288",14.1,2019
1171,Thurgood Marshall Elementary School,"PK, KG-5",Irvington Public School District,432,80.8%,"$9,596",13.8,2019
1172,Dr Lena Edwards Academic Charter School,K-8,Dr Lena Edwards Academic Charter School,393,86.0%,"$10,336",13.8,2019
1173,Lord Stirling Elementary School,"PK, KG-5",New Brunswick School District,560,62.3%,"$11,427",13.8,2019
1174,Leap Academy University Charter School,K-12,LEAP Academy University Charter School,"1,482",83.5%,"$10,261",13.7,2019
1175,Juan Pablo Duarte - Jose Julian Marti School No 28,"PK, KG-8",Elizabeth Public Schools,952,90.8%,"$9,410",13.7,2019
1176,Daniel F. Ryan Elementary School No. 19,1-8,Passaic City School District,874,99.7%,"$9,378",13.6,2019
1177,George L Catrambone,K-5,LONG BRANCH PUBLIC SCHOOL District,876,92.1%,"$9,600",13.5,2019
1178,Winslow Township Elementary School Two,"PK, KG-3",Winslow Township School District,349,45.8%,"$9,619",13.5,2019
1179,South Seventeenth Street School,K-8,Newark Public School District,482,80.1%,"$11,770",13.5,2019
1180,Benjamin Franklin Elementary School,"PK, KG-7",Newark Public School District,481,68.4%,"$12,556",13.4,2019
1181,School 25,"PK, KG-8",Paterson Public School District,601,53.4%,"$8,314",13.3,2019
1182,Roosevelt Elementary School,K-5,New Brunswick School District,733,55.0%,"$10,736",13.3,2019
1183,Lawnside School,"PK, KG-8",Lawnside School Distric,311,49.5%,"$13,798",13.2,2019
1184,Elliott Street Elementary School,"PK, KG-8",Newark Public School District,746,80.7%,"$8,669",13.1,2019
1185,Dorthy L. Bullock School,1-3,Glassboro School District,430,50.7%,,13,2019
1186,Florence Avenue Elementary School,K-5,Irvington Public School District,637,81.9%,"$7,690",13,2019
1187,George B. Fine Elementary School,"PK, KG-3",Pennsauken Township Board of Education School District,249,67.9%,"$12,099",13,2019
1188,College Achieve Paterson Charter School,K-10,College Achieve Paterson Charter School,504,91.3%,"$10,075",12.9,2019
1189,President Barack Obama Elementary School,"PK, KG-8",Jersey City Public Schools,453,89.2%,"$15,299",12.9,2019
1190,Ella G Clarke Elementary School,2-5,Lakewood Township School District,365,97.5%,"$16,600",12.9,2019
1191,Madison Avenue,"PK, KG-5",Irvington Public School District,304,78.3%,"$10,223",12.6,2019
1192,Clifton Ave Grade School,2-5,Lakewood Township School District,606,91.9%,"$14,783",12.4,2019
1193,Dr. Hani Awadallah School,"PK, KG-8",Paterson Public School District,669,74.9%,"$8,552",12.3,2019
1194,Mildred Barry Garvin Elementary,3-5,East Orange School District,356,69.4%,"$12,399",12.3,2019
1195,Mott Elementary School,K-5,Trenton Public School District,426,84.7%,"$10,180",12.2,2019
1196,Dr. J.P. Cleary Elementary School,3-5,Buena Regional School District,306,61.8%,"$10,856",12,2019
1197,Riverside Elementary School,"PK, KG-5",Riverside Township School District,690,57.5%,"$11,560",11.9,2019
1198,Newark Educators Community Charter School,"PK, KG-4",Newark Educators Community Charter School,299,90.6%,,11.9,2019
1199,Loudenslager Elementary School,3-6,Paulsboro School District,329,85.7%,"$7,818",11.8,2019
1200,Gordon Parks Academy,"PK, KG-2",East Orange School District,285,64.6%,"$14,219",11.8,2019
1201,Octavio V. Catto Community Family School,"PK, KG-8",Camden City School District,579,51.5%,"$16,913",11.8,2019
1202,Toussaint Louverture-Marquis de Lafayette School No. 6,"PK, KG-8",Elizabeth Public Schools,"1,085",84.1%,"$9,262",11.7,2019
1203,Camden Street Elementary School,"PK, KG-8",Newark Public School District,617,76.2%,"$13,034",11.7,2019
1204,Number Three School,"PK, KG-4",Fairview Public School District,538,70.1%,"$8,298",11.5,2019
1205,Dr. Charles P. DeFuccio School,"PK, KG-8",Jersey City Public Schools,387,87.3%,"$16,245",11.5,2019
1206,Lincoln Elementary School,"PK, KG-8",Newark Public School District,416,60.1%,"$10,024",11.4,2019
1207,Belvidere Elementary School,"PK, KG-8",Belvidere School District,169,25.4%,"$16,862",11.4,2019
1208,Columbus Elementary School,K-5,Trenton Public School District,371,78.4%,"$11,353",11.4,2019
1209,Thomas Jefferson School No. 1,K-8,Passaic City School District,788,99.2%,"$11,482",11.3,2019
1210,Delair Elementary School,K-3,Pennsauken Township Board of Education School District,386,75.6%,"$8,537",11.2,2019
1211,Franklin Elementary School,K-5,Trenton Public School District,405,85.4%,"$8,740",11.2,2019
1212,New Horizons Community Charter School,K-8,New Horizons Community Charter School,679,97.1%,"$12,066",11.2,2019
1213,McKinley Elementary School,"PK, KG-8",Newark Public School District,852,80.4%,"$9,994",11.2,2019
1214,Lafayette Elementary School,1-2,Bound Brook School District,264,75.8%,"$10,471",11.2,2019
1215,Klockner Elementary School,"PK, KG-5",Hamilton Township Public School District,259,49.4%,"$9,492",11.1,2019
1216,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,K-10,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,"1,362",96.8%,"$12,672",11,2019
1217,School No. 5,K-8,Passaic City School District,472,99.2%,"$12,553",11,2019
1218,Evergreen Elementary School,K-5,Plainfield Public School District,531,89.8%,"$9,188",10.5,2019
1219,School 16,"PK, KG-8",Paterson Public School District,851,59.8%,"$6,870",10.5,2019
1220,Millville Public Charter School,K-8,Millville Public Charter School,227,39.2%,"$8,381",10.4,2019
1221,Prospect Park School No. 1,"PK, KG-8",Prospect Park Public School District,884,60.0%,"$11,282",10.1,2019
1222,William B. Cruise Memorial School No. 11,K-8,Passaic City School District,"1,253",99.7%,"$9,572",10.1,2019
1223,Lalor Elementary School,"PK, KG-5",Hamilton Township Public School District,250,76.0%,"$10,859",10.1,2019
1224,Mt. Vernon Avenue Elementary School,"PK, KG-5",Irvington Public School District,582,85.4%,"$7,174",10.1,2019
1225,Hugh J. Boyd Junior Elementary School,"PK, KG-6",Seaside Heights School District,219,62.1%,"$16,802",10.1,2019
1226,Jerome Dunn Academy No 9,K-8,Elizabeth Public Schools,863,93.3%,"$9,150",9.8,2019
1227,Lincoln Elementary School,K-4,New Brunswick School District,544,57.2%,"$10,278",9.7,2019
1228,Aline Bingham Elementary School,K-3,Runnemede Public School District,174,34.5%,"$15,372",9.7,2019
1229,Quitman Street School,"PK, KG-8",Newark Public School District,550,74.2%,"$12,167",9.6,2019
1230,Oakwood Avenue Community School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,231,81.4%,"$10,552",9.5,2019
1231,Stony Brook School,"PK, KG-4",North Plainfield School District,253,55.7%,"$13,043",9.5,2019
1232,Green Grove Elementary School,"PK, KG-5",Neptune Township School District,350,51.1%,"$11,042",9.5,2019
1233,Dewitt D. Barlow Elementary School,K-5,Plainfield Public School District,373,87.4%,"$10,430",9.4,2019
1234,Joseph C. Caruso School,K-5,Keansburg School District,668,56.3%,"$11,138",9.4,2019
1235,Edward T. Bowser Senior School of Excellence,"PK, KG-5",East Orange School District,609,62.4%,"$13,332",9.2,2019
1236,Indian Ave School,K-8,Bridgeton City School District,670,91.2%,"$12,054",8.9,2019
1237,Livingston Elementary School,K-5,New Brunswick School District,434,48.2%,"$11,684",8.8,2019
1238,A Chester Redshaw School,"PK, KG-5",New Brunswick School District,"1,012",42.8%,"$8,353",8.8,2019
1239,Speedway Avenue School,K-8,Newark Public School District,685,79.7%,"$8,301",8.7,2019
1240,Berkeley Terrace Elementary School,"PK, KG-5",Irvington Public School District,487,69.2%,"$9,122",8.7,2019
1241,Washington Avenue Elementary School,K-5,Pleasantville Public School District,425,93.9%,"$17,263",8.6,2019
1242,Nicholas Murray Butler Academy School No. 23,K-8,Elizabeth Public Schools,848,86.8%,"$10,486",8.4,2019
1243,Theodore Roosevelt School No. 10,"PK, KG-8",Passaic City School District,905,99.6%,"$10,200",8.3,2019
1244,Dr. Henry H. Davis Elementary School,"PK, KG-8",Camden City School District,321,63.2%,"$20,427",8.3,2019
1245,Chaplain Charles Watters School,"PK, KG-8",Jersey City Public Schools,727,95.3%,"$11,181",8.2,2019
1246,Holly Heights Elementary School,K-5,Millville School District,500,77.2%,"$10,465",8.2,2019
1247,Freedom Prep Charter School,K-12,Freedom Prep Charter School,879,69.9%,"$11,641",8.1,2019
1248,Mckinley Community School,"PK, KG-8",New Brunswick School District,761,42.8%,"$12,963",8.1,2019
1249,Bridgeton Public Charter School,K-4,Bridgeton Public Charter School,102,73.5%,"$7,729",8,2019
1250,Dr Martin Luther King Junior School Complex,"PK, KG-8",Atlantic City School District,611,96.9%,"$13,546",8,2019
1251,College Achieve Central Charter School,K-12,College Achieve Central Charter School,985,67.4%,"$8,250",8,2019
1252,University Elementary School,"PK, KG-5",Irvington Public School District,459,82.1%,"$9,913",7.7,2019
1253,South Toms River Elementary School,K-5,Toms River Regional School District,320,68.8%,"$8,351",7.6,2019
1254,West Avenue School,K-8,Bridgeton City School District,711,86.9%,"$12,057",7.6,2019
1255,Hawthorne Avenue School,"PK, KG-8",Newark Public School District,457,73.3%,"$10,415",7.5,2019
1256,Washington Community School,"PK, KG-5",Plainfield Public School District,576,88.7%,"$10,327",7.5,2019
1257,Midtown Community Elementary School,K-5,Neptune Township School District,379,76.8%,"$13,354",7.5,2019
1258,W. R. James Senior Elementary School,K-4,Willingboro Public School District,347,76.1%,"$12,232",7.5,2019
1259,Pennsylvania Ave School,"PK, KG-8",Atlantic City School District,583,95.0%,"$14,638",7.5,2019
1260,Avon Avenue School,"PK, KG-8",Newark Public School District,466,76.2%,"$12,937",7.2,2019
1261,Atlantic Community Charter School,K-8,Atlantic Community Charter School,388,97.2%,"$10,242",7.2,2019
1262,Benjamin Franklin School No. 13,K-8,Elizabeth Public Schools,463,91.8%,"$11,847",7.1,2019
1263,George E. Wilson Elementary School,"PK, KG-5",Hamilton Township Public School District,437,76.0%,"$8,375",7.1,2019
1264,Peshine Avenue School,"PK, KG-8",Newark Public School District,735,75.5%,"$11,004",7.1,2019
1265,Mastery Schools of Camden Inc.,K-12,Mastery Schools of Camden Inc.,"2,319",97.9%,"$14,663",7,2019
1266,Clara Parker Elementary School,K-5,Trenton Public School District,531,82.9%,"$9,719",6.9,2019
1267,Cedarbrook Elementary School,K-8,Plainfield Public School District,699,75.5%,"$9,658",6.9,2019
1268,School 2,K-8,Paterson Public School District,533,67.7%,"$11,646",6.8,2019
1269,Martin Center for the Arts,"PK, KG-8",Jersey City Public Schools,440,90.9%,"$12,741",6.8,2019
1270,Lakehurst Elementary School,"PK, KG-8",Lakehurst School District,366,53.0%,"$16,629",6.6,2019
1271,Gloria M Sabater Elementary School,K-5,Vineland Public School District,849,84.2%,"$12,874",6.4,2019
1272,School 26,"PK, KG-8",Paterson Public School District,518,63.9%,"$8,427",6.4,2019
1273,Chancellor Avenue School,K-8,Newark Public School District,462,78.8%,"$10,224",6.2,2019
1274,Lindenwold School Five,K-4,Lindenwold Public School District,591,78.7%,"$7,851",6.2,2019
1275,Silver Run Elementary School,K-5,Millville School District,518,85.9%,"$11,875",6.1,2019
1276,Harrison Elementary School,K-5,Trenton Public School District,221,82.8%,"$9,599",6,2019
1277,University Heights Charter School,"PK, KG-8",University Heights Charter School,970,62.0%,"$9,462",5.9,2019
1278,Etta Gero School No. 9,K-8,Passaic City School District,690,99.9%,"$10,703",5.8,2019
1279,Rafael Hernandez School,"PK, KG-8",Newark Public School District,762,82.0%,"$8,503",5.8,2019
1280,Kuser Elementary School,"PK, KG-5",Hamilton Township Public School District,388,66.8%,"$9,545",5.7,2019
1281,Casimir Pulaski School No. 8,"PK, KG-8",Passaic City School District,532,99.1%,"$11,142",5.6,2019
1282,Martin Luther King Junior School No. 6,"PK, KG-8",Passaic City School District,"1,124",99.3%,"$10,342",5.5,2019
1283,School 13,K-8,Paterson Public School District,533,65.7%,"$8,300",5.3,2019
1284,Clinton Elementary School,"PK, KG-5",Plainfield Public School District,380,87.9%,"$10,979",5.3,2019
1285,Luis Mu?oz Marin Elementary School,"PK, KG-8",Newark Public School District,840,83.7%,"$9,330",5.3,2019
1286,Whitney M. Young Junior School,"PK, KG-8",Jersey City Public Schools,679,93.5%,"$15,967",5.1,2019
1287,Robbins Elementary School,K-5,Trenton Public School District,541,89.5%,"$8,534",5,2019
1288,Buckshutem Road School,K-8,Bridgeton City School District,594,89.6%,"$10,609",5,2019
1289,George Washington Carver Elementary School,"PK, KG-8",Newark Public School District,476,67.2%,"$10,378",5,2019
1290,Jefferson Elementary School,"PK, KG-5",Plainfield Public School District,419,90.2%,"$10,400",5,2019
1291,Dr. Martin Luther King Junior Educational Complex,"PK, KG-8",Paterson Public School District,660,79.4%,"$12,303",5,2019
1292,Chancellor Avenue Elementary School,K-5,Irvington Public School District,482,79.0%,"$8,796",4.9,2019
1293,Lindenwold School Four,K-4,Lindenwold Public School District,630,86.2%,"$8,316",4.8,2019
1294,Ollie Culbreth Junior School,"PK, KG-8",Jersey City Public Schools,452,90.0%,"$15,626",4.8,2019
1295,Fairfield Township School,"PK, KG-8",Fairfield Township School District,556,36.0%,"$13,433",4.7,2019
1296,College Achieve Greater Asbury Park Charter School,K-9,College Achieve Greater Asbury Park Charter School,231,50.6%,"$13,303",4.7,2019
1297,R. M. Bacon Elementary School,K-5,Millville School District,296,81.4%,"$10,502",4.5,2019
1298,Young Men's Academy,3-8,Paterson Public School District,55,60.0%,"$21,107",4.4,2019
1299,School 8,K-8,Paterson Public School District,495,70.3%,"$9,233",4.3,2019
1300,Thirteenth Avenue School,"PK, KG-8",Newark Public School District,638,80.6%,"$10,835",4.3,2019
1301,School 20,K-8,Paterson Public School District,457,57.5%,"$10,935",4.3,2019
1302,Louise A. Spencer Elementary School,"PK, KG-8",Newark Public School District,766,75.7%,"$12,119",4.3,2019
1303,School 15,"PK, KG-5",Paterson Public School District,613,91.5%,"$12,108",4.3,2019
1304,Cleveland Avenue School,"PK, KG-8",Newark Public School District,426,77.9%,"$11,554",4.2,2019
1305,Charles L. Spragg School,"PK, KG-3",Egg Harbor City School District,277,78.3%,"$10,681",4.2,2019
1306,Thurgood Marshall Elementary School,"PK, KG-3",Asbury Park School District,369,49.3%,"$23,480",4.1,2019
1307,Yorkship Elementary School,"PK, KG-5",Camden City School District,466,52.4%,"$16,425",4,2019
1308,School 12,K-8,Paterson Public School District,517,81.4%,"$9,638",3.9,2019
1309,Dr. William H. Horton Elementary School,K-8,Newark Public School District,731,74.7%,"$9,470",3.9,2019
1310,Cherry Street School,K-8,Bridgeton City School District,588,96.3%,"$11,205",3.6,2019
1311,Glenwood Avenue Elementary School,"PK, KG-5",Wildwood City School District,470,74.9%,"$16,834",3.5,2019
1312,Rev. Dr. Frank Napier Junior School,1-8,Paterson Public School District,426,78.9%,"$10,865",3.5,2019
1313,Forest Hill School,K-5,Camden City School District,289,57.8%,"$19,601",3.5,2019
1314,Grant Elementary School,"PK, KG-5",Trenton Public School District,571,87.9%,"$12,611",3.3,2019
1315,Quarter Mile Lane School,"PK, KG-8",Bridgeton City School District,772,87.2%,"$10,618",3.3,2019
1316,Cooper's Poynt Family School,"PK, KG-8",Camden City School District,425,66.8%,"$18,278",3.3,2019
1317,Broad Street School,K-8,Bridgeton City School District,932,92.0%,"$13,961",3.3,2019
1318,Riletta Twyne Cream Early Childhood Center,"PK, KG-1",Camden City School District,285,60.7%,"$18,623",3.2,2019
1319,Senator Frank Lautenberg School,K-8,Paterson Public School District,606,75.4%,"$8,560",3.2,2019
1320,P.J. Hill Elementary,K-5,Trenton Public School District,800,85.3%,"$10,318",3.2,2019
1321,Belmont Runyon Elementary School,"PK, KG-8",Newark Public School District,489,77.7%,"$13,240",3.1,2019
1322,New York Avenue School,"PK, KG-8",Atlantic City School District,584,97.4%,"$13,378",3.1,2019
1323,Commercial Township School,"PK, KG-8",Commercial Township School District,368,72.0%,"$9,500",3,2019
1324,School 10,K-8,Paterson Public School District,554,73.5%,"$8,827",3,2019
1325,Uptown School Complex,"PK, KG-8",Atlantic City School District,559,96.4%,"$14,625",2.9,2019
1326,Salem Middle School,3-8,Salem City School District,412,88.1%,"$9,419",2.7,2019
1327,Wilson Elementary School,K-5,Trenton Public School District,498,81.5%,"$9,392",2.5,2019
1328,Gregory Elementary School,K-5,Trenton Public School District,567,86.2%,"$9,710",2.5,2019
1329,School 21,"PK, KG-8",Paterson Public School District,747,84.1%,"$8,480",2.4,2019
1330,Edward W. Kilpatrick,"PK, KG-3",Paterson Public School District,365,70.4%,"$9,155",2.4,2019
1331,Veterans Memorial Family School,"PK, KG-8",Camden City School District,458,53.3%,"$16,878",2.3,2019
1332,Thomas H. Dudley Family School,"PK, KG-8",Camden City School District,500,56.2%,"$19,328",2.2,2019
1333,Bradley Elementary School,"PK, KG-3",Asbury Park School District,418,63.2%,"$18,986",2.1,2019
1334,Henry B. Wilson Family School,K-8,Camden City School District,503,64.6%,"$17,638",2.1,2019
1335,Charles H. Stillman Elementary School,K-5,Plainfield Public School District,311,89.4%,"$8,813",1.9,2019
1336,Dr. Martin Luther King Junior Elementary School,K-5,Trenton Public School District,775,83.9%,"$9,252",1.2,2019
