rank,school,type,grades,address,city,zip,county,district,year
1143,Texas Avenue School,Public,K-8,2523 Arctic Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
1144,Delair Elementary School,Public,K-3,850 Derousse Avenue,Delair,08110,Camden County,Pennsauken Township Board of Education School District,2020
1145,Dr. Hani Awadallah School,Public,"PK, KG-8",515 Marshall Street,Paterson,07503,Passaic County,Paterson Public School District,2020
1146,M. Joan Pearson Elementary School,Public,K-5,1301 Burlington Ave,Delanco,08075,Burlington County,Delanco Township School District,2020
1147,West Avenue School,Public,K-8,51 North West Avenue,Bridgeton,08302,Cumberland County,Bridgeton City School District,2020
1148,Rev. Dr. Ercel F. Webb School,Public,"PK, KG-5",264 Van Horne Street,Jersey City,07304,Hudson County,Jersey City Public Schools,2020
1149,Lakehurst Elementary School,Public,"PK, KG-8",301 Union Ave,Lakehurst,08733,Ocean County,Lakehurst School District,2020
1150,Mario Drago School No. 3,Public,"PK, KG-8",155 Van Houten Ave.,Passaic,07055,Passaic County,Passaic City School District,2020
1151,School 3,Public,K-8,448 Main Street,Paterson,07501,Passaic County,Paterson Public School District,2020
1152,Lafayette Street School,Public,"PK, KG-8",205 Lafayette St,Newark,07105,Essex County,Newark Public School District,2020
1153,W. R. James Senior Elementary School,Public,K-4,41 Pinetree Lane,Willingboro,08046,Burlington County,Willingboro Public School District,2020
1154,John Marshal School No. 20,Public,K-8,521 Magnolia Ave,Elizabeth,07206,Union County,Elizabeth Public Schools,2020
1155,Dr. William Mennies Elementary School,Public,K-5,361 East Grant Avenue,Vineland,08360,Cumberland County,Vineland Public School District,2020
1156,Rose M. Lopez Elementary School,Public,K-3,435 Seaman Avenue,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2020
1157,School 24,Public,"PK, KG-8",50 Nineteenth Avenue,Paterson,07513,Passaic County,Paterson Public School District,2020
1158,School 2,Public,K-8,22 Passaic Street,Paterson,07501,Passaic County,Paterson Public School District,2020
1159,Abington Avenue School,Public,"PK, KG-8",209 Abington Avenue,Newark,07107,Essex County,Newark Public School District,2020
1160,Commercial Township School,Public,"PK, KG-8",1308 North Avenue,Port Norris,08349,Cumberland County,Commercial Township School District,2020
1161,Stony Brook School,Public,"PK, KG-4",269 Grove Street,North Plainfield,07060,Somerset County,North Plainfield School District,2020
1162,Lindenwold School Five,Public,K-4,550 Chews Landing Rd.,Lindenwold,08021,Camden County,Lindenwold Public School District,2020
1163,Whitney E. Houston Academy,Public,"PK, KG-8",215 Dodd St,East Orange,07017,Essex County,East Orange School District,2020
1164,Winfield Scott School No. 2,Public,"PK, KG-8",125 Madison Ave,Elizabeth,07201,Union County,Elizabeth Public Schools,2020
1165,Ivy Hill Elementary School,Public,"PK, KG-8",107 Ivy Street,Newark,07106,Essex County,Newark Public School District,2020
1166,Cicely L. Tyson Community Elementary School,Public,"PK, KG-5",45 North Arlington Street,East Orange,07017,Essex County,East Orange School District,2020
1167,Abraham Lincoln School No. 14,Public,K-8,50 Grove Street,Elizabeth,07202,Union County,Elizabeth Public Schools,2020
1168,Paul Robeson Community School for the Arts,Public,"PK, KG-8",199 Commercial Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
1169,Dr. Antonia Pantoja School No. 27,Public,"PK, KG-8",505 -517 Morris Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2020
1170,College Achieve Central Charter School,"Public, Charter, Alternative",K-12,365 Emerson Ave,Plainfield,07062,Union County,College Achieve Central Charter School,2020
1171,Herbert N. Richardson 21st Century School,Public,K-4,318 Stockton Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2020
1172,Dr. Charles P. DeFuccio School,Public,"PK, KG-8",214 Plainfield Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2020
1173,Christopher Columbus School No. 15,Public,K-8,511 Third Ave,Elizabeth,07202,Union County,Elizabeth Public Schools,2020
1174,Langston Hughes Elementary School,Public,"PK, KG-5",160 Rhode Island Avenue,East Orange,07018,Essex County,East Orange School District,2020
1175,Woodrow Wilson School No. 19,Public,"PK, KG-8",529 Edgar Rd,Elizabeth,07202,Union County,Elizabeth Public Schools,2020
1176,Green Grove Elementary School,Public,"PK, KG-5",909 Green Grove Road,Neptune,07753,Monmouth County,Neptune Township School District,2020
1177,George E. Wilson Elementary School,Public,"PK, KG-5",600 Park Avenue,Hamilton,08610,Mercer County,Hamilton Township Public School District,2020
1178,Leap Academy University Charter School,"Public, Charter, Alternative",K-12,130 North Broadway,Camden,08102,Camden County,LEAP Academy University Charter School,2020
1179,G.H. Carson Elementary School,Public,"PK, KG-3",4150 Garfield Avenue,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2020
1180,Robert N. Wilentz Elementary School,Public,K-4,51 First Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2020
1181,Martin Luther King Junior School No. 6,Public,"PK, KG-8",85 Hamilton Ave.,Passaic,07055,Passaic County,Passaic City School District,2020
1182,Young Men's Academy,Public,3-8,45 Smith Street,Paterson,07501,Passaic County,Paterson Public School District,2020
1183,McKinley Elementary School,Public,"PK, KG-8",1 Colonnade Pl,Newark,07104,Essex County,Newark Public School District,2020
1184,George L Catrambone,Public,K-5,240 Park Avenue,Long Branch,07740,Monmouth County,LONG BRANCH PUBLIC SCHOOL District,2020
1185,Cold Springs School,Public,"PK, KG-3",1194 Market Street,Gloucester City,08030,Camden County,Gloucester City Public School District,2020
1186,Avon Avenue School,Public,"PK, KG-8",219 Avon Ave,Newark,07108,Essex County,Newark Public School District,2020
1187,iPrep Academy School No 8,Public,K-8,221-227 Court Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2020
1188,William B. Cruise Memorial School No. 11,Public,K-8,390 Gregory Ave.,Passaic,07055,Passaic County,Passaic City School District,2020
1189,Rosa Parks Community School,Public,3-7,369 Main Street,Orange,07050,Essex County,ORANGE BOARD OF EDUCATION School District,2020
1190,Winslow Township Elementary School One,Public,"PK, KG-3",413 Inskip Road,Hammonton,08037,Camden County,Winslow Township School District,2020
1191,Field Street School,Public,1-3,144 Field Street,Carneys Point,08069,Salem County,Penns Grove-Carneys Point Regional School District,2020
1192,Veterans Memorial Family School,Public,"PK, KG-8",800 N 26th Street,Camden,08105,Camden County,Camden City School District,2020
1193,Aline Bingham Elementary School,Public,K-3,100 First & Orchard Ave,Runnemede,08078,Camden County,Runnemede Public School District,2020
1194,Indian Ave School,Public,K-8,399 Indian Avenue,Bridgeton,08302,Cumberland County,Bridgeton City School District,2020
1195,Millville Public Charter School,"Public, Charter",K-8,1101 Wheaton Avenue,Millville,08332,Cumberland County,Millville Public Charter School,2020
1196,Twin Hills Elementary School,Public,K-4,110 Twin Hill Drive,Willingboro,08046,Burlington County,Willingboro Public School District,2020
1197,Sussex Avenue School,Public,"PK, KG-8",307 Sussex Ave,Newark,07107,Essex County,Newark Public School District,2020
1198,Sonia Sotomayor School No 25,Public,K-8,525 First Avenue,Elizabeth,07206,Union County,Elizabeth Public Schools,2020
1199,Chancellor Avenue Elementary School,Public,K-5,844     Chancellor Avenue,Irvington,07111,Essex County,Irvington Public School District,2020
1200,Fairfield Township School,Public,"PK, KG-8",375 Gouldtown  Woodruff Road,Bridgeton,08302,Cumberland County,Fairfield Township School District,2020
1201,Mastery Schools of Camden Inc.,"Public, Alternative",K-12,1001 North 17th Street,Camden,08105,Camden County,Mastery Schools of Camden Inc.,2020
1202,Silver Run Elementary School,Public,K-5,301 Silver Run Road,Millville,08332,Cumberland County,Millville School District,2020
1203,Nicholas S. Lacorte-Peterstown School No. 3,Public,K-8,700 Second Ave,Elizabeth,07202,Union County,Elizabeth Public Schools,2020
1204,George B. Fine Elementary School,Public,"PK, KG-3",3800 Gladwyn Ave,Pennsauken,08109,Camden County,Pennsauken Township Board of Education School District,2020
1205,Columbus Elementary School,Public,K-5,1200 Brunswick Avenue,Trenton,08638,Mercer County,Trenton Public School District,2020
1206,Juan Pablo Duarte - Jose Julian Marti School No 28,Public,"PK, KG-8",25 First Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2020
1207,Freedom Prep Charter School,"Public, Charter, Alternative",K-12,1000 Atlantic AVE,Camden,08104,Camden County,Freedom Prep Charter School,2020
1208,Hope Community Charter School,"Public, Charter",K-7,836 S. 4th Street,Camden,08103,Camden County,Hope Community Charter School,2020
1209,Washington Avenue Elementary School,Public,K-5,225 W  Washington Avenue,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2020
1210,Dr. Martin Luther King Junior Educational Complex,Public,"PK, KG-8",851 E  28th Street,Paterson,07513,Passaic County,Paterson Public School District,2020
1211,Toussaint Louverture-Marquis de Lafayette School No. 6,Public,"PK, KG-8",1071 Julia St,Elizabeth,07201,Union County,Elizabeth Public Schools,2020
1212,Hawkins Street School,Public,K-8,8 Hawkins St,Newark,07105,Essex County,Newark Public School District,2020
1213,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,"Public, Alternative",K-10,525 Clinton Street,Camden,08103,Camden County,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,2020
1214,School 8,Public,K-8,35 Chadwick Street,Paterson,07503,Passaic County,Paterson Public School District,2020
1215,President Barack Obama Elementary School,Public,"PK, KG-8",1830 Kennedy Blvd,Jersey City,07305,Hudson County,Jersey City Public Schools,2020
1216,Camden Street Elementary School,Public,"PK, KG-8",281 Camden St,Newark,07103,Essex County,Newark Public School District,2020
1217,R. M. Bacon Elementary School,Public,K-5,501 South Third Street,Millville,08332,Cumberland County,Millville School District,2020
1218,Number Three School,Public,"PK, KG-4",403 Cliff Street,Fairview,07022,Bergen County,Fairview Public School District,2020
1219,School No. 5,Public,K-8,168 Monroe St.,Passaic,07055,Passaic County,Passaic City School District,2020
1220,Benjamin Franklin Elementary School,Public,"PK, KG-7",42 Park Ave,Newark,07104,Essex County,Newark Public School District,2020
1221,Martin Center for the Arts,Public,"PK, KG-8",59 Wilkinson Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2020
1222,Grove Street Elementary School,Public,"PK, KG-5",602 Grove Street,Irvington,07111,Essex County,Irvington Public School District,2020
1223,East End School,Public,"PK, KG-4",170 Oneida Avenue,North Plainfield,07060,Somerset County,North Plainfield School District,2020
1224,School 20,Public,K-8,500 East 37th Street,Paterson,07504,Passaic County,Paterson Public School District,2020
1225,Florence Avenue Elementary School,Public,K-5,1324      Springfield Avenue,Irvington,07111,Essex County,Irvington Public School District,2020
1226,Harriet Tubman Elementary School,Public,"PK, KG-8",504 S Tenth St,Newark,07103,Essex County,Newark Public School District,2020
1227,Octavio V. Catto Community Family School,Public,"PK, KG-8",3100 Westfield Ave,Camden,08105,Camden County,Camden City School District,2020
1228,Roosevelt Elementary School,Public,K-5,83 Livingston Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
1229,Camden Prep Inc.,"Public, Alternative",K-10,1575 Mt. Ephraim Ave,Camden,08104,Camden County,Camden Prep Inc.,2020
1230,Riverside Elementary School,Public,"PK, KG-5",112 E Washington Street,Riverside,08075,Burlington County,Riverside Township School District,2020
1231,Mckinley Community School,Public,"PK, KG-8",15 Van Dyke Ave,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
1232,Quarter Mile Lane School,Public,"PK, KG-8",300 Quarter Mile Lane,Bridgeton,08302,Cumberland County,Bridgeton City School District,2020
1233,Jerome Dunn Academy No 9,Public,K-8,125 Third Street,Elizabeth,07206,Union County,Elizabeth Public Schools,2020
1234,Salome Ure?a Elementary School,Public,"PK, KG-7",284 First Avenue,Newark,07104,Essex County,Newark Public School District,2020
1235,Peshine Avenue School,Public,"PK, KG-8",433 Peshine Avenue,Newark,07112,Essex County,Newark Public School District,2020
1236,Mt. Vernon Avenue Elementary School,Public,"PK, KG-5",54 Mt   Vernon Avenue,Irvington,07111,Essex County,Irvington Public School District,2020
1237,School 16,Public,"PK, KG-8",11 22nd Avenue,Paterson,07513,Passaic County,Paterson Public School District,2020
1238,Lindenwold School Four,Public,K-4,900 Gibbsboro Rd.,Lindenwold,08021,Camden County,Lindenwold Public School District,2020
1239,Benjamin Franklin School No. 13,Public,K-8,248 Ripley Pl,Elizabeth,07206,Union County,Elizabeth Public Schools,2020
1240,Roberto Clemente,Public,K-5,434 Rosa Parks Blvd,Paterson,07501,Passaic County,Paterson Public School District,2020
1241,Principle Academy Charter School,"Public, Charter",K-6,6718 E Black Horse Pike,Egg Harbor Township,08234,Atlantic County,Principle Academy Charter School,2020
1242,Mabel G. Homes School No. 5,Public,"PK, KG-8",650 Bayway Avenue,Elizabeth,07202,Union County,Elizabeth Public Schools,2020
1243,Clara Parker Elementary School,Public,K-5,401-411 Brunswick Avenue,Trenton,08638,Mercer County,Trenton Public School District,2020
1244,Newark Educators Community Charter School,"Public, Charter","PK, KG-4",9-11 Hill St,Newark,07102,Essex County,Newark Educators Community Charter School,2020
1245,Dr Martin Luther King Junior School Complex,Public,"PK, KG-8",1700 Marmora Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
1246,Cherry Street School,Public,K-8,11 Cherry Street,Bridgeton,08302,Cumberland County,Bridgeton City School District,2020
1247,School 15,Public,"PK, KG-5",98 Oak Street,Paterson,07501,Passaic County,Paterson Public School District,2020
1248,Thurgood Marshall Elementary School,Public,"PK, KG-5",141  181 Montgomery Avenue,Irvington,07111,Essex County,Irvington Public School District,2020
1249,Pennsylvania Ave School,Public,"PK, KG-8",201 N. Pennsylvania Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
1250,Belmont Runyon Elementary School,Public,"PK, KG-8",1 Belmont Runyon Way,Newark,07108,Essex County,Newark Public School District,2020
1251,Grant Elementary School,Public,"PK, KG-5",159 N  Clinton Avenue,Trenton,08609,Mercer County,Trenton Public School District,2020
1252,Atlantic Community Charter School,"Public, Charter",K-8,112 South New York Rd,Galloway,08205,Atlantic County,Atlantic Community Charter School,2020
1253,Henry B. Wilson Family School,Public,K-8,2250 South 8th Street,Camden,08104,Camden County,Camden City School District,2020
1254,Ollie Culbreth Junior School,Public,"PK, KG-8",153 Union St,Jersey City,07304,Hudson County,Jersey City Public Schools,2020
1255,Elliott Street Elementary School,Public,"PK, KG-8",721 Summer Avenue,Newark,07104,Essex County,Newark Public School District,2020
1256,George Washington Academy School No. 1,Public,"PK, KG-8",250 Broadway,Elizabeth,07206,Union County,Elizabeth Public Schools,2020
1257,Livingston Elementary School,Public,K-5,206 Delavan Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
1258,Uptown School Complex,Public,"PK, KG-8",323 Madison Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
1259,Thirteenth Avenue School,Public,"PK, KG-8",359 Thirteenth Ave,Newark,07103,Essex County,Newark Public School District,2020
1260,Sonia Sotomayor School #21,Public,K-8,225 Madison Street,Passaic,07055,Passaic County,Passaic City School District,2020
1261,Mott Elementary School,Public,K-5,45 Stokely Avenue,Trenton,08611,Mercer County,Trenton Public School District,2020
1262,Louise A. Spencer Elementary School,Public,"PK, KG-8",66 Muhammad Ali Avenue,Newark,07108,Essex County,Newark Public School District,2020
1263,Bridgeton Public Charter School,"Public, Charter",K-4,790 East Commerce Ave,Bridgeton,08302,Cumberland County,Bridgeton Public Charter School,2020
1264,Gladys Nunery School,Public,"PK, KG-5",123 Claremont Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2020
1265,Daniel F. Ryan Elementary School No. 19,Public,1-8,320 Highland Ave.,Passaic,07055,Passaic County,Passaic City School District,2020
1266,Yorkship Elementary School,Public,"PK, KG-5",1251 Collings Road,Camden,08104,Camden County,Camden City School District,2020
1267,A Chester Redshaw School,Public,"PK, KG-5",216 Livingston Avenue,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
1268,Gloria M Sabater Elementary School,Public,K-5,301 South East Blvd,Vineland,08360,Cumberland County,Vineland Public School District,2020
1269,Thomas H. Dudley Family School,Public,"PK, KG-8",2250 Berwick Street,Camden,08105,Camden County,Camden City School District,2020
1270,Hawthorne Avenue School,Public,"PK, KG-8",428 Hawthorne Ave,Newark,07112,Essex County,Newark Public School District,2020
1271,Wilson Elementary School,Public,K-5,175 Girard Avenue,Trenton,08638,Mercer County,Trenton Public School District,2020
1272,Etta Gero School No. 9,Public,K-8,140 First St.,Passaic,07055,Passaic County,Passaic City School District,2020
1273,Franklin Elementary School,Public,K-5,200 William Street,Trenton,08610,Mercer County,Trenton Public School District,2020
1274,Charles L. Spragg School,Public,"PK, KG-3",601 Buffalo Ave,Egg Harbor City,08215,Atlantic County,Egg Harbor City School District,2020
1275,Quitman Street School,Public,"PK, KG-8",21 Quitman St,Newark,07103,Essex County,Newark Public School District,2020
1276,Broad Street School,Public,K-8,251 West Broad Street,Bridgeton,08302,Cumberland County,Bridgeton City School District,2020
1277,Salem Middle School,Public,3-8,51 New Market Street,Salem,08079,Salem County,Salem City School District,2020
1278,Theodore Roosevelt School No. 10,Public,"PK, KG-8",151 Harrison St.,Passaic,07055,Passaic County,Passaic City School District,2020
1279,Gregory Elementary School,Public,K-5,500 Rutherford Avenue,Trenton,08618,Mercer County,Trenton Public School District,2020
1280,Rev. Dr. Frank Napier Junior School,Public,1-8,55 Clinton Street,Paterson,07522,Passaic County,Paterson Public School District,2020
1281,Speedway Avenue School,Public,K-8,701 South Orange Avenue,Newark,07106,Essex County,Newark Public School District,2020
1282,Dr. Henry H. Davis Elementary School,Public,"PK, KG-8",3425 Cramer Street,Camden,08105,Camden County,Camden City School District,2020
1283,Lincoln Elementary School,Public,K-4,66 Bartlett Street,New Brunswick,08901,Middlesex County,New Brunswick School District,2020
1284,Chancellor Avenue School,Public,K-8,321 Chancellor Ave,Newark,07112,Essex County,Newark Public School District,2020
1285,Senator Frank Lautenberg School,Public,K-8,137 Carroll Street,Paterson,07501,Passaic County,Paterson Public School District,2020
1286,Buckshutem Road School,Public,K-8,550 Buckshutem Road,Bridgeton,08302,Cumberland County,Bridgeton City School District,2020
1287,North Main Street Elementary School,Public,"PK, KG-5",215 North Main Street,Pleasantville,08232,Atlantic County,Pleasantville Public School District,2020
1288,Nicholas Murray Butler Academy School No. 23,Public,K-8,631-657 Westminstrer Avenue,Elizabeth,07208,Union County,Elizabeth Public Schools,2020
1289,Anthony V. Ceres Elementary School,Public,K-4,445 State Street,Perth Amboy,08861,Middlesex County,Perth Amboy Public School District,2020
1290,Luis Mu?oz Marin Elementary School,Public,"PK, KG-8",663 Broadway,Newark,07104,Essex County,Newark Public School District,2020
1291,Cleveland Avenue School,Public,"PK, KG-8",388 Bergen St,Newark,07103,Essex County,Newark Public School District,2020
1292,School 21,Public,"PK, KG-8",322 Tenth Avenue,Paterson,07514,Passaic County,Paterson Public School District,2020
1293,Cooper's Poynt Family School,Public,"PK, KG-8",201 State Street,Camden,08102,Camden County,Camden City School District,2020
1294,East Ward Elementary School,Public,"PK, KG-8",104 Oliver Street,Newark,07105,Essex County,Newark Public School District,2020
1295,New York Avenue School,Public,"PK, KG-8",411 N New York Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2020
1296,Forest Hill School,Public,K-5,1625 Wildwood Avenue,Camden,08103,Camden County,Camden City School District,2020
1297,George Washington Carver Elementary School,Public,"PK, KG-8",333 Clinton Pl,Newark,07112,Essex County,Newark Public School District,2020
1298,Rafael Hernandez School,Public,"PK, KG-8",345 Broadway,Newark,07104,Essex County,Newark Public School District,2020
1299,School 10,Public,K-8,48 Mercer Street,Paterson,07524,Passaic County,Paterson Public School District,2020
1300,Dr. E. Alma Flagg School,Public,K-8,150 Third St,Newark,07104,Essex County,Newark Public School District,2020
1301,School 12,Public,K-8,121 North Second Street,Paterson,07522,Passaic County,Paterson Public School District,2020
1302,Whitney M. Young Junior School,Public,"PK, KG-8",135 Stegman St,Jersey City,07305,Hudson County,Jersey City Public Schools,2020
1303,Joyce Kilmer School,Public,K-8,1300 Stuyvesant Avenue,Trenton,08618,Mercer County,Trenton Public School District,2020
1304,Robbins Elementary School,Public,K-5,283 Tyler Street,Trenton,08609,Mercer County,Trenton Public School District,2020
1305,P.J. Hill Elementary,Public,K-5,1010 East State Street,Trenton,08609,Mercer County,Trenton Public School District,2020
1306,Washington Elementary School,Public,K-5,331 Emory Avenue,Trenton,08611,Mercer County,Trenton Public School District,2020
1307,Casimir Pulaski School No. 8,Public,"PK, KG-8",100 Fourth St.,Passaic,07055,Passaic County,Passaic City School District,2020
1308,Dr. William H. Horton Elementary School,Public,K-8,291 N 7th St,Newark,07107,Essex County,Newark Public School District,2020
1309,Harrison Elementary School,Public,K-5,461 Genessee Street,Trenton,08611,Mercer County,Trenton Public School District,2020
1310,Dr. Martin Luther King Junior Elementary School,Public,K-5,159 N  Clinton Avenue,Trenton,08609,Mercer County,Trenton Public School District,2020
1311,School 13,Public,K-8,690 East 23rd St,Paterson,07504,Passaic County,Paterson Public School District,2020
