rank,school,type,grades,address,city,zip,county,district,year
1,School 28,Public,"PK, KG-8",200 Presidential Boulevard,Paterson,07522,Passaic County,Paterson Public School District,2019
2,George Washington School,Public,K-3,39 Fardale Avenue,Mahwah,07430,Bergen County,Mahwah Township Public School District,2019
3,Thomas Edison EnergySmart Charter School,"Public, Charter, Alternative",K-12,150 Pierce Street,Somerset,08873,Somerset County,Thomas Edison EnergySmart Charter School,2019
4,Sara M. Gilmore Academy,Public,1-8,1700 Kerrigan Avenue,Union City,07087,Hudson County,Union City School District,2019
5,William F. Halloran School No.22,Public,2-8,612 Pulaski Street,Elizabeth,07202,Union County,Elizabeth Public Schools,2019
6,Lincoln-Hubbard Elementary School,Public,1-5,52 Woodland Ave,Summit,07901,Union County,Summit Public School District,2019
7,Glenwood School,Public,K-4,325 Taylor Road  South,Short Hills,07078,Essex County,Millburn Township School District,2019
8,Cornelia F. Bradford School,Public,"PK, KG-5",96 Sussex St,Jersey City,07302,Hudson County,Jersey City Public Schools,2019
9,Princeton Charter School,"Public, Charter",K-8,100 Bunn Drive,Princeton,08540,Mercer County,Princeton Charter School,2019
10,Mendham Township Elementary School,Public,"PK, KG-4",18 West Main Street,Brookside,07926,Morris County,Mendham Township School District,2019
11,Upper School,Public,3-8,143 Charlotte Pl,Englewood Cliffs,07632,Bergen County,Englewood Cliffs School District,2019
12,Monmouth Junction Elementary School,Public,"PK, KG-5",630 Ridge Road,Monmouth Junction,08852,Middlesex County,South Brunswick School District,2019
13,Henry B. Milnes Elementary School,Public,K-4,8-01 Phillip St,Fair Lawn,07410,Bergen County,Fair Lawn Public School District,2019
14,Orchard Elementary School,Public,K-5,230 Demarest St,Ridgewood,07451,Bergen County,Ridgewood Public School District,2019
15,Hillside Elementary School,Public,"PK, KG-4",340 Homans Avenue,Closter,07624,Bergen County,Closter Public School District,2019
16,Deane-Porter Elementary School,Public,"PK, KG-3",50 Blackpoint Road,Rumson,07760,Monmouth County,Rumson Borough School District,2019
17,Clara E Coleman School,Public,K-5,100 Pinelynn Rd,Glen Rock,07452,Bergen County,Glen Rock Public School District,2019
18,Wyoming School,Public,K-4,55 Myrtle Ave,Millburn,07041,Essex County,Millburn Township School District,2019
19,South Valley Elementary School,Public,"PK, KG-3",210 S  Stanwick Rd,Moorestown,08057,Burlington County,Moorestown Township Public School District,2019
20,Somerville Elementary School,Public,K-5,45 South Pleasant Ave,Ridgewood,07451,Bergen County,Ridgewood Public School District,2019
21,Riverview Elementary School,Public,K-5,33 St  Marys Place,Denville,07834,Morris County,Denville Township K-8 School District,2019
22,Hartshorn School,Public,K-4,400 Hartshorn Drive,Short Hills,07078,Essex County,Millburn Township School District,2019
23,George C. Baker Elementary School,Public,"PK, KG-3",139 W  Maple Ave,Moorestown,08057,Burlington County,Moorestown Township Public School District,2019
24,Mount Prospect Elementary School,Public,"PK, KG-5",111 Hansom Road,Basking Ridge,07920,Somerset County,Bernards Township School District,2019
25,Viola L Sickles School,Public,"PK, KG-3",25 Willow Street,Fair Haven,07704,Monmouth County,Fair Haven School District,2019
26,Sea Girt Elementary School,Public,"PK, KG-8",451 Bell Place,Sea Girt,08750,Monmouth County,Sea Girt Borough School District,2019
27,Hillside Elementary School,Public,"PK, KG-3",89 Hillsdale Avenue,Allendale,07401,Bergen County,Allendale Public School District,2019
28,Hawes Elementary School,Public,K-5,531 Stevens Avenue,Ridgewood,07451,Bergen County,Ridgewood Public School District,2019
29,Washington Elementary School,Public,1-5,900 St. Marks Avenue,Westfield,07090,Union County,Westfield Public School District,2019
30,Milltown Primary School,Public,"PK, KG-4",611 Milltown Road,Bridgewater,08807,Somerset County,Bridgewater-Raritan Regional School District,2019
31,Franklin Elementary School,Public,1-5,136 Blackburn Road,Summit,07901,Union County,Summit Public School District,2019
32,Terence C. Reilly School No 7,Public,2-8,436 First Avenue,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
33,Deerfield School,Public,K-4,26 Troy Lane,Short Hills,07078,Essex County,Millburn Township School District,2019
34,Ridge Elementary School,Public,K-5,325 West Ridgewood Ave,Ridgewood,07450,Bergen County,Ridgewood Public School District,2019
35,Woodbrook Elementary School,Public,K-5,15 Robin Road,Edison,08820,Middlesex County,Edison Township School District,2019
36,Grandview Elementary School,Public,"PK, KG-3",35 Hamilton Dr East,N Caldwell,07006,Essex County,North Caldwell School District,2019
37,Cherry Hill School,Public,"PK, KG-6",410 Bogert Rd,River Edge,07661,Bergen County,River Edge School District,2019
38,Wildwood Elementary School,Public,K-5,51 Glen Rd.,Mountain Lakes,07046,Morris County,Mountain Lakes Public School District,2019
39,Washington Elementary School,Public,1-5,507 Morris Ave,Summit,07901,Union County,Summit Public School District,2019
40,Wandell School,Public,"PK, KG-5",97 E Allendale Rd,Saddle River,07458,Bergen County,Saddle River School District,2019
41,Betsy Ross Elementary,Public,K-3,20 Malcolm Rd,Mahwah,07430,Bergen County,Mahwah Township Public School District,2019
42,Walter M. Schirra Elementary School,Public,K-5,One Awn St,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2019
43,Essex Fells Elementary School,Public,"PK, KG-6",102 Hawthorne Rd,Essex Fells,07021,Essex County,Essex Fells School District,2019
44,High Mountain Road School,Public,"PK, KG-5",765 High Mountain Road,Franklin Lakes,07417,Bergen County,Franklin Lakes School District,2019
45,Mountain Park School,Public,3-5,55 Fairfax Dr,Berkeley Hts,07922,Union County,Berkeley Heights School District,2019
46,Edith A. Bogert Elementary School,Public,3-5,391 W  Saddle River Rd,Upper Saddle River,07458,Bergen County,Upper Saddle River School District,2019
47,Brookside Place School,Public,K-5,700 Brookside Place,Cranford,07016,Union County,Cranford Public School District,2019
48,Zane North Elementary School,Public,"PK, KG-5",801 Stokes Avenue,Collingswood,08108,Camden County,Collingswood Public School District,2019
49,Hillside Elementary School,Public,K-5,98 Belmont Drive,Livingston,07039,Essex County,Livingston Board of Education School District,2019
50,Ho-Ho-Kus Public School,Public,"PK, KG-8",70 Lloyd Road,Ho Ho Kus,07423,Bergen County,Ho-Ho-Kus School District,2019
51,Franklin Elementary School,Public,1-5,700 Prospect Street,Westfield,07090,Union County,Westfield Public School District,2019
52,Hatikvah International Academy Charter School,"Public, Charter",K-8,7 Lexington Avenue,East Brunswick,08816,Middlesex County,Hatikvah International Academy Charter School,2019
53,Peter Cooper School,Public,K-3,54 Roger Court,Ringwood,07456,Passaic County,Ringwood School District,2019
54,South Mountain School,Public,"PK, KG-4",2 Southern Slope Drive,Millburn,07041,Essex County,Millburn Township School District,2019
55,Alpine Elementary School,Public,K-8,500 Hillside Avenue,Alpine,07620,Bergen County,Alpine School District,2019
56,Salt Brook School,Public,K-6,40 Maple St,New Providence,07974,Union County,New Providence School District,2019
57,Ralph S Maugham School,Public,K-5,111 Magnolia Avenue,Tenafly,07670,Bergen County,Tenafly Public School District,2019
58,Lyncrest Elementary School,Public,K-4,9-04 Morlot Ave,Fair Lawn,07410,Bergen County,Fair Lawn Public School District,2019
59,Frank Defino Central Elementary School,Public,K-5,175 Route 79 North,Marlboro,07746,Monmouth County,Marlboro Township School District,2019
60,Joseph D. Sharp Elementary School,Public,K-5,300 Old Orchard Rd.,Cherry Hill,08003,Camden County,Cherry Hill School District,2019
61,Stone Harbor Elementary School,Public,K-4,275 93rd St,Stone Harbor,08247,Cape May County,Stone Harbor School District,2019
62,Mount Pleasant Elementary School,Public,K-5,11 Broadlawn Dr,Livingston,07039,Essex County,Livingston Board of Education School District,2019
63,Central School,Public,"PK, KG-5",600 S Maple Ave,Glen Rock,07452,Bergen County,Glen Rock Public School District,2019
64,Westmoreland Elementary School,Public,"PK, KG-4",16-50 Parmelee Ave.,Fair Lawn,07410,Bergen County,Fair Lawn Public School District,2019
65,Woodmont School,Public,K-5,39 Woodmont Road,Pine Brook,07058,Morris County,Montville Township School District,2019
66,Radburn Elementary School,Public,K-4,18-00 Radburn Rd,Fair Lawn,07410,Bergen County,Fair Lawn Public School District,2019
67,Thomas P. Hughes School,Public,3-5,446 Snyder Ave,Berkeley Hts,07922,Union County,Berkeley Heights School District,2019
68,Haworth Public School,Public,K-8,205 Valley Rd,Haworth,07641,Bergen County,Haworth Public School District,2019
69,Northvail Elementary School,Public,K-5,10 Eileen Court,Parsippany,07054,Morris County,Parsippany-Troy Hills Township School District,2019
70,Little Falls Township Public School # 3,Public,3-4,560 MainStreet,Little Falls,07424,Passaic County,Little Falls Township Public School District,2019
71,Allen W. Roberts School,Public,"PK, KG-6",80 Jones Dr,New Providence,07974,Union County,New Providence School District,2019
72,Jersey City Global Charter School,"Public, Charter",K-8,255 Congress Street,Jersey City,07307,Hudson County,Jersey City Global Charter School,2019
73,Richard Stockton Elementary School,Public,K-5,200 Wexford Dr.,Cherry Hill,08003,Camden County,Cherry Hill School District,2019
74,Harrington Park School,Public,"PK, KG-8",191 Harriot Ave,Harrington Park,07640,Bergen County,Harrington Park School District,2019
75,Stony Brook Elementary School,Public,"PK, KG-5",20 Stephenson Road,Pennington,08534,Mercer County,Hopewell Valley Regional School District,2019
76,Memorial School,Public,"PK, KG-3",764 Grant Ave,Maywood,07607,Bergen County,Maywood School District,2019
77,Harding Township School,Public,"PK, KG-8",34 Lees Hill Road,New Vernon,07976,Morris County,Harding Township School District,2019
78,Califon Public School,Public,"PK, KG-8",6 School Street,Califon,07830,Hunterdon County,Califon Borough School District,2019
79,Milton Avenue School,Public,"PK, KG-3",16 Milton Avenue,Chatham,07928,Morris County,School District of the Chathams,2019
80,School No. 1,Public,K-4,250 Hoym Street,Fort Lee,07024,Bergen County,Fort Lee School District,2019
81,Martin Luther King Elementary School,Public,K-5,285 Tingley Lane,Edison,08820,Middlesex County,Edison Township School District,2019
82,Oradell Public School,Public,"PK, KG-6",350 Propect Avenue,Oradell,07649,Bergen County,Oradell Public School District,2019
83,Berkeley Elementary,Public,K-5,47 Berkeley Ave,Westwood,07675,Bergen County,Westwood Regional School District,2019
84,Hilldale School,Public,K-5,123 Konner Avenue,Pine Brook,07058,Morris County,Montville Township School District,2019
85,Alexander Hamilton School,Public,K-5,380 Harristown Road,Glen Rock,07452,Bergen County,Glen Rock Public School District,2019
86,Harrison Elementary School,Public,K-5,148 North Livingston Ave,Livingston,07039,Essex County,Livingston Board of Education School District,2019
87,Albert Payson Terhune Elementary,Public,K-5,40 Geoffrey Way,Wayne,07470,Passaic County,Wayne Township Public School District,2019
88,Ridgewood Avenue School,Public,3-6,235 Ridgewood Ave,Glen Ridge,07028,Essex County,Glen Ridge Public School District,2019
89,Robertsville Elementary School,Public,1-5,36 Menzel Lane,Morganville,07751,Monmouth County,Marlboro Township School District,2019
90,Hillview School,Public,K-5,206 Boulevard,Pompton Plains,07444,Morris County,Pequannock Township School District,2019
91,William Woodruff School,Public,K-2,Briarwood Dr West,Berkeley Hts,07922,Union County,Berkeley Heights School District,2019
92,Southern Boulevard School,Public,"PK, KG-3",192 Southern Boulevard,Chatham,07928,Morris County,School District of the Chathams,2019
93,Riker Hill Elementary School,Public,K-5,31 Blackstone Dr,Livingston,07039,Essex County,Livingston Board of Education School District,2019
94,Edward T. Hamilton,Public,K-5,1 Boundary Lane,Voorhees,08043,Camden County,Voorhees Township School District,2019
95,Clark Mills School,Public,K-5,34 Gordons Corner Road,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2019
96,Dutch Neck Elementary School,Public,K-3,392 Village Road East,West Windsor,08550,Mercer County,West Windsor-Plainsboro Regional School District,2019
97,Oak Street School,Public,K-5,70 West Oak Street,Basking Ridge,07920,Somerset County,Bernards Township School District,2019
98,Malcolm S Mackay School,Public,K-5,111 Jefferson Avenue,Tenafly,07670,Bergen County,Tenafly Public School District,2019
99,A. Russell Knight Elementary School,Public,K-5,140 Old Carriage Rd.,Cherry Hill,08034,Camden County,Cherry Hill School District,2019
100,West Ridge Elementary School,Public,"PK, KG-6",18 South  First Street,Park Ridge,07656,Bergen County,Park Ridge School District,2019
101,James Madison Intermediate School,Public,3-5,838 New Dover Road,Edison,08820,Middlesex County,Edison Township School District,2019
102,Washington Avenue School,Public,"PK, KG-3",102 Washington Avenue,Chatham,07928,Morris County,School District of the Chathams,2019
103,Point Road School,Public,"PK, KG-4",357 Little Silver Point Road,Little Silver,07739,Monmouth County,Little Silver Boro School District,2019
104,Wemrock Brook School,Public,K-5,118 Millhurst Road,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2019
105,Calvin Coolidge Elementary School,Public,K-5,420 Grandview Ave,Wyckoff,07481,Bergen County,Wyckoff Township Public School District,2019
106,Wesley D Tisdale Elementary School,Public,"PK, KG-3",200 Island Avenue,Ramsey,07446,Bergen County,Ramsey School District,2019
107,Wolf Hill School,Public,"PK, KG-4",29 Wolf Hill Avenue,Oceanport,07757,Monmouth County,Oceanport School District,2019
108,Menlo Park Elementary School,Public,K-5,155 Monroe Avenue,Edison,08820,Middlesex County,Edison Township School District,2019
109,Elizabeth Haddon School,Public,"PK, KG-5",501 West Redman Avenue,Haddonfield,08033,Camden County,Haddonfield School District,2019
110,Whitehouse School,Public,K-3,50 Whitehouse Ave,Whitehouse Station,08889,Hunterdon County,Readington Township School District,2019
111,Merritt Memorial,Public,1-5,1 Dogwood Lane,Cresskill,07626,Bergen County,Cresskill Public School District,2019
112,Monmouth Beach Elementary School,Public,"PK, KG-8",7 Hastings Place,Monmouth Beach,07750,Monmouth County,Monmouth Beach School District,2019
113,Milford Brook School,Public,K-6,20 Globar  Terrace,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2019
114,Valley View School,Public,"PK, KG-5",30 Montgomery Avenue,Montville,07045,Morris County,Montville Township School District,2019
115,The Gray Charter School,"Public, Charter",K-8,55 Liberty Street,Newark,07102,Essex County,Gray Charter School,2019
116,Willard Elementary School,Public,K-5,601 Morningside Rd,Ridgewood,07451,Bergen County,Ridgewood Public School District,2019
117,Edward H. Bryan,Public,"PK, KG-5",51 Brookside Ave,Cresskill,07626,Bergen County,Cresskill Public School District,2019
118,Mary A. Hubbard Elementary School,Public,"PK, KG-3",10 Hubbard Lane,Ramsey,07446,Bergen County,Ramsey School District,2019
119,Brayton Elementary School,Public,1-5,89 Tulip Street,Summit,07901,Union County,Summit Public School District,2019
120,Roosevelt School,Public,K-6,711 Summit Ave,River Edge,07661,Bergen County,River Edge School District,2019
121,William H. Ross III School,Public,"PK, KG-4",101 N  Haverford Avenue,Margate City,08402,Atlantic County,Margate City School District,2019
122,Warnsdorfer Elementary School,Public,"PK, KG-5",9 Hardenburg Lane,East Brunswick,08816,Middlesex County,East Brunswick Township School District,2019
123,Dorchester Elementary School,Public,"PK, KG-5",100 Dorchester Road,Woodcliff Lake,07677,Bergen County,Woodcliff Lake School District,2019
124,J Spencer Smith School,Public,K-5,101 Downey Drive,Tenafly,07670,Bergen County,Tenafly Public School District,2019
125,William Mason School,Public,K-5,5 Shawnee Trail,Montville,07045,Morris County,Montville Township School District,2019
126,Torey J. Sabatini School,Public,K-5,Glenwild Circle,Madison,07940,Morris County,Madison Public School District,2019
127,Roosevelt Public School,Public,"PK, KG-6",2a School Lane,Roosevelt,08555,Monmouth County,Roosevelt Borough Public School District,2019
128,J.V.B. Wicoff Elementary School,Public,K-3,510 Plainsboro Road,Plainsboro,08536,Middlesex County,West Windsor-Plainsboro Regional School District,2019
129,Stonybrook Elementary School,Public,3-5,118 Boonton Avenue,Kinnelon,07405,Morris County,Kinnelon School District,2019
130,Howard B. Brunner Elementary School,Public,"PK, KG-4",721 Westfield Road,Scotch Plains,07076,Union County,Scotch Plains-Fanwood School District,2019
131,Brookside Elementary School,Public,K-5,20 Lake Drive,Westwood,07675,Bergen County,Westwood Regional School District,2019
132,Brielle Elementary School,Public,"PK, KG-8",605 Union Lane,Brielle,08730,Monmouth County,Brielle Boro School District,2019
133,Walter Stillman School,Public,"PK, KG-5",75 Tenafly Road,Tenafly,07670,Bergen County,Tenafly Public School District,2019
134,Travell Elementary School,Public,K-5,340 Bogert Ave,Ridgewood,07451,Bergen County,Ridgewood Public School District,2019
135,Catherine E. Doyle Elementary School,Public,"PK, KG-3",250 Wood  Ridge Ave,Wood Ridge,07075,Bergen County,Wood-Ridge School District,2019
136,Adlai E. Stevenson School,Public,"PK, KG-3",15 Knoll Road,Fairfield,07004,Essex County,Fairfield Public School District,2019
137,Bear Tavern Elementary School,Public,"PK, KG-5",1162 Bear Tavern Road,Titusville,08560,Mercer County,Hopewell Valley Regional School District,2019
138,Hoboken Charter School,"Public, Charter, Alternative",K-12,713 Washington St,Hoboken,07030,Hudson County,Hoboken Charter School,2019
139,Cranbury School,Public,"PK, KG-8",23 N Main St,Cranbury,08512,Middlesex County,Cranbury Township School District,2019
140,Angelo L. Tomaso School,Public,K-5,46 Washington Valley Road,Warren,07059,Somerset County,Warren Township School District,2019
141,East Brook Elementary School,Public,K-6,167 Sibbald Dr,Park Ridge,07656,Bergen County,Park Ridge School District,2019
142,Frost Elementary School,Public,"PK, KG-5",65 Frost Avenue,East Brunswick,08816,Middlesex County,East Brunswick Township School District,2019
143,Amsterdam Elementary School,Public,K-4,301 Amsterdam Drive,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2019
144,Burnet Hill Elementary School,Public,"PK, KG-5",25 Byron Place,Livingston,07039,Essex County,Livingston Board of Education School District,2019
145,Oak Tree Road Elementary School,Public,K-5,Wilus Way,Iselin,08830,Middlesex County,Woodbridge Township School District,2019
146,Island Heights Elementary School,Public,"PK, KG-6",115 Summit Ave,Island Heights,08732,Ocean County,Island Heights School District,2019
147,James A. Garfield Elementary School,Public,K-5,480 Haddon Ave,Collingswood,08108,Camden County,Collingswood Public School District,2019
148,Brooks Crossing Elementary School,Public,"PK, KG-5",50 Deans Hall Road,Monmouth Junction,08852,Middlesex County,South Brunswick School District,2019
149,Central School,Public,"PK, KG-5",Three Lincoln Avenue,Haddonfield,08033,Camden County,Haddonfield School District,2019
150,Village School,Public,"PK, KG-3",67 McCampbell Road,Holmdel,07733,Monmouth County,Holmdel Township School District,2019
151,Cranberry Pines Elementary,Public,K-5,400 Fairview Road,Medford,08055,Burlington County,Medford Township School District,2019
152,North End Elementary School,Public,"PK, KG-4",122 Stevens Avenue,Cedar Grove,07009,Essex County,Cedar Grove Township School District,2019
153,Central Jersey College Prep Charter School,"Public, Charter, Alternative",K-12,101 Mettlers Road,Somerset,08873,Somerset County,Central Jersey College Prep Charter School,2019
154,Toll Gate Grammar School,Public,"PK, KG-5",275 So  Main Street,Pennington,08534,Mercer County,Hopewell Valley Regional School District,2019
155,Sunnymead Elementary School,Public,"PK, KG-4",55 Sunnymead Road,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2019
156,Richard Byrd,Public,K-5,640 Doremus Ave,Glen Rock,07452,Bergen County,Glen Rock Public School District,2019
157,Jefferson Elementary School,Public,1-5,1200 Boulevard,Westfield,07090,Union County,Westfield Public School District,2019
158,Central School,Public,K-5,109 Mount Bethel Road,Warren,07059,Somerset County,Warren Township School District,2019
159,Center Grove School,Public,"PK, KG-5",25 School House Road,Randolph,07869,Morris County,Randolph Township School District,2019
160,Hamilton Primary School,Public,K-4,9 Hamilton Lane,Basking Ridge,07920,Somerset County,Bridgewater-Raritan Regional School District,2019
161,Grant Elementary School,Public,K-5,100 Grant Ave,Dumont,07628,Bergen County,Dumont Public School District,2019
162,Port Republic Elementary School,Public,K-8,137 Pomona Avenue,Port Republic,08241,Atlantic County,Port Republic School District,2019
163,Robert Treat Academy Charter School,"Public, Charter",K-8,443 Clifton Avenue,Newark,07104,Essex County,Robert Treat Academy Charter School,2019
164,Rockaway Valley School,Public,"PK, KG-8",11 Valley Road,Boonton,07005,Morris County,Boonton Township School District,2019
165,Atlantic Avenue,Public,"PK, KG-2",21 East Atlantic Avenue,Haddon Heights,08035,Camden County,HADDON HEIGHTS School District,2019
166,Lincoln Elementary School,Public,"PK, KG-5",115 Highview Avenue,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2019
167,Littleton Elementary School,Public,"PK, KG-5",250 Brooklawn Drive,Morris Plains,07950,Morris County,Parsippany-Troy Hills Township School District,2019
168,Hoboken Dual Language Charter School,"Public, Charter",K-8,123 Jefferson Street,Hoboken,07030,Hudson County,Hoboken Dual Language Charter School,2019
169,Lester C Noecker,Public,"PK, KG-6",100 Passaic Ave,Roseland,07068,Essex County,Roseland School District,2019
170,T. Baldwin Demarest Elementary School,Public,"PK, KG-4",1 School St,Old Tappan,07675,Bergen County,Old Tappan Public School District,2019
171,Frank J. Dugan Elementary School,Public,K-5,48 Topanemus Road,Marlboro,07746,Monmouth County,Marlboro Township School District,2019
172,Deerfield Elementary School,Public,3-8,302 Central Avenue,Mountainside,07092,Union County,Mountainside School District,2019
173,Bayberry School,Public,"PK, KG-4",113 Bayberry Lane,Watchung,07069,Somerset County,Watchung Borough School District,2019
174,Laning Avenue School,Public,"PK, KG-4",18 Lanning Rd,Verona,07044,Essex County,Verona Public School District,2019
175,Livingston Avenue School,Public,3-5,75 Livingston Avenue,Cranford,07016,Union County,Cranford Public School District,2019
176,Nicholas Oresko Community School,Public,"PK, KG-8",33 East 24th Street,Bayonne,07002,Hudson County,Bayonne School District,2019
177,Dr. Michael Conti School,Public,"PK, KG-8",182 Merseles St,Jersey City,07302,Hudson County,Jersey City Public Schools,2019
178,Navesink Elementary School,Public,K-5,151 Monmouth Avenue,Atlantic Highlands,07716,Monmouth County,Middletown Township Public School District,2019
179,Wanamassa Elementary School,Public,"PK, KG-4",901 Bendermere Avenue,Asbury Park,07712,Monmouth County,Township of Ocean School District,2019
180,Mt. Horeb School,Public,"PK, KG-5",80 Mount Horeb Road,Warren,07059,Somerset County,Warren Township School District,2019
181,Maurice Hawk Elementary School,Public,"PK, KG-3",303  305 Clarksville Road,West Windsor,08550,Mercer County,West Windsor-Plainsboro Regional School District,2019
182,Spring Garden School,Public,"PK, KG-6",59 S Spring Garden Ave,Nutley,07110,Essex County,Nutley Public School District,2019
183,Lafayette Mills School,Public,1-5,66 Maxwell Lane,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2019
184,North Star Academy Charter School,"Public, Charter, Alternative",K-12,10 Washington Place,Newark,07102,Essex County,North Star Academy Charter School,2019
185,Central Elementary School,Public,"PK, KG-5",371 Cranbury Road,East Brunswick,08816,Middlesex County,East Brunswick Township School District,2019
186,Mount Tabor Elementary School,Public,K-5,900 Park Rd & Route 53,Mount Tabor,07878,Morris County,Parsippany-Troy Hills Township School District,2019
187,Collins Elementary School,Public,K-5,67 Martin Rd,Livingston,07039,Essex County,Livingston Board of Education School District,2019
188,North Boulevard School,Public,"PK, KG-5",363 Boulevard,Pompton Plains,07444,Morris County,Pequannock Township School District,2019
189,Colonial Road School,Public,"PK, KG-5",749 Colonial Road,Franklin Lakes,07417,Bergen County,Franklin Lakes School District,2019
190,Joseph F Brandt Elementary School,Public,K-5,215 Ninth Street,Hoboken,07030,Hudson County,Hoboken Public School District,2019
191,Seaview Elementary School,Public,"PK, KG-4",2013 Wabash Ave,Linwood,08221,Atlantic County,Linwood City School District,2019
192,Woodland School,Public,K-5,114 Stirling Road,Warren,07059,Somerset County,Warren Township School District,2019
193,Luther Lee Emerson School,Public,2-4,15 Columbus Road,Demarest,07627,Bergen County,Demarest School District,2019
194,Woodfern Elementary School,Public,K-4,425 Woodfern Road,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2019
195,Oak Tree Elementary School,Public,"PK, KG-3",226 Applegarth Road,Monroe Township,08831,Middlesex County,Monroe Township School District,2019
196,Cambridge Elementary School,Public,"PK, KG-5",35 Cambridge Road,Kendall Park,08824,Middlesex County,South Brunswick School District,2019
197,Riverbank Charter School of Excellence,"Public, Charter",K-3,1300 Hornberger Ave,Roebling,08554,Burlington County,Riverbank Charter School of Excellence,2019
198,Jessie F. George Elementary,Public,K-5,1 Palm Street,Township Of Washington,07676,Bergen County,Westwood Regional School District,2019
199,Bradley Gardens Primary School,Public,"PK, KG-4",148 Pine Street,Bridgewater,08807,Somerset County,Bridgewater-Raritan Regional School District,2019
200,H W Mountz Elementary School,Public,"PK, KG-8",411 Tuttle Ave,Spring Lake,07762,Monmouth County,Spring Lake Borough,2019
201,Oak View Elementary School,Public,"PK, KG-6",150 Garrabrant Avenue,Bloomfield,07003,Essex County,Bloomfield Township School District,2019
202,Strathmore Elementary School,Public,K-3,282 Church Street,Aberdeen,07747,Monmouth County,Matawan-Aberdeen Regional School District,2019
203,Hillsborough Township Elementary School,Public,K-4,435 Route 206,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2019
204,Crim Primary School,Public,"PK, KG-4",1300 Crim Road,Bridgewater,08807,Somerset County,Bridgewater-Raritan Regional School District,2019
205,Brooklake School,Public,3-5,235 Brooklake Road,Florham Park,07932,Morris County,Florham Park School District,2019
206,Three Bridges School,Public,"PK, KG-3",480 Main Street,Three Bridges,08887,Hunterdon County,Readington Township School District,2019
207,Teaneck Community Charter school,"Public, Charter",K-8,563 Chestnut Avenue,Teaneck,07666,Bergen County,Teaneck Community Charter School,2019
208,Hilltop School,Public,"PK, KG-4",12 Hilltop Road,Mendham,07945,Morris County,Mendham Borough School District,2019
209,Memorial Elementary School,Public,"PK, KG-4",53 Grand Avenue West,Montvale,07645,Bergen County,Montvale Board of Education School District,2019
210,John F Kennedy Elementary School,Public,"PK, KG-4",2900 Norwood Avenue,South Plainfield,07080,Middlesex County,South Plainfield School District,2019
211,Cedar Hill School,Public,K-5,100 Peachtree Road,Basking Ridge,07920,Somerset County,Bernards Township School District,2019
212,Tewksbury Elementary School,Public,K-5,109 Fairmount Road East,Califon,07830,Hunterdon County,Tewksbury Township School District,2019
213,Meadowbrook,Public,"PK, KG-4",50 Piermont Ave,Hillsdale,07642,Bergen County,Hillsdale School District,2019
214,William J. McGinn Elementary School,Public,K-4,1100 Roosevelt Avenue,Scotch Plains,07076,Union County,Scotch Plains-Fanwood School District,2019
215,Middletown Village Elementary School,Public,"PK, KG-5",147 Kings Highway,Middletown,07748,Monmouth County,Middletown Township Public School District,2019
216,St. Cloud Elementary School,Public,K-5,71 Sheridan Ave,West Orange,07052,Essex County,West Orange Public Schools,2019
217,Hopewell Elementary School,Public,"PK, KG-5",35 Princeton Avenue,Hopewell,08525,Mercer County,Hopewell Valley Regional School District,2019
218,Thelma L. Sandmeier Elementary School,Public,3-5,666 South Springfield Ave.,Springfield,07081,Union County,Springfield Public School District,2019
219,Cedar Hill School,Public,"PK, KG-5",46 Pine Brook Road,Towaco,07082,Morris County,Montville Township School District,2019
220,Upper Township Elementary School,Public,3-5,50 Old Tuckahoe Rd,Marmora,08223,Cape May County,Upper Township School District,2019
221,Mount Pleasant Elementary School,Public,K-5,9 Manger Road,West Orange,07052,Essex County,West Orange Public Schools,2019
222,Lakeview Elementary School,Public,"PK, KG-5",44 Cooper Road,Denville,07834,Morris County,Denville Township K-8 School District,2019
223,Crescent Elementary School,Public,K-5,165 Crescent Avenue,Waldwick,07463,Bergen County,Waldwick School District,2019
224,Midland Elementary School,Public,K-4,241 West Midland Avenue,Paramus,07652,Bergen County,Paramus Public School District,2019
225,Jefferson Elementary School,Public,1-5,110 Ashwood Avenue,Summit,07901,Union County,Summit Public School District,2019
226,Woods Road Elementary School,Public,"PK, KG-4",120 South Woods Road,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2019
227,Memorial Elementary School,Public,"PK, KG-4",East 203 Midland Avenue,Paramus,07652,Bergen County,Paramus Public School District,2019
228,Euclid Elementary School,Public,"PK, KG-5",1 Burton Avenue,Hasbrouck Heights,07604,Bergen County,Hasbrouck Heights School District,2019
229,Lake Hiawatha Elementary School,Public,"PK, KG-5",1 Lincoln Avenue,Lake Hiawatha,07034,Morris County,Parsippany-Troy Hills Township School District,2019
